1668,Washington,United States,DCA,KDCA,38.8521,-77.037697,3520,Ronald Reagan Washington National Airport,,"{'1589': {66: 100}, '1836': {103: 103}, '1791': {82: 109, 101: 79}, '1860': {102: 80}, '1718': {99: 79}, '1884': {88: 65, 75: 64, 103: 64}, '1611': {72: 74, 82: 110, 99: 79}, '1721': {103: 91}, '1798': {103: 91}, '1856': {103: 91}, '1748': {73: 79, 75: 80, 103: 80}, '1662': {103: 91}, '1767': {99: 79}, '1671': {75: 80, 103: 80}, '1849': {75: 64, 103: 64}, '1818': {75: 91, 103: 91}, '1846': {72: 74}, '1898': {103: 91}, '1807': {75: 95, 103: 91}, '1894': {103: 91}, '1725': {75: 95}, '1670': {85: 65, 102: 80}, '1781': {72: 74}, '1779': {75: 91, 103: 91}, '1654': {75: 64, 103: 64}, '1631': {75: 91, 103: 103}, '1636': {75: 91, 103: 91}, '1619': {103: 91}, '1774': {103: 91}, '1615': {99: 79}, '1743': {82: 91, 75: 80, 103: 80}, '1793': {103: 64}, '1819': {75: 84, 103: 82}, '1606': {103: 91}, '1691': {88: 65, 75: 64, 103: 64}, '1770': {88: 101, 75: 64, 103: 64}, '1780': {75: 80, 103: 80}, '1641': {75: 91, 103: 91}, '1806': {75: 80, 102: 65, 103: 80}, '1745': {101: 79}, '1625': {75: 91, 103: 91}, '1867': {82: 84}, '1685': {102: 96}, '1655': {103: 91}, '1719': {103: 91}, '1858': {73: 79}, '1729': {102: 79}, '1746': {75: 65, 103: 65}, '1714': {103: 91}, '1633': {88: 65, 75: 64, 103: 64}, '1758': {75: 64, 103: 64}, '1877': {99: 79}, '1825': {103: 91}, '1667': {103: 91}, '1675': {82: 80}, '1741': {103: 91}, '1813': {73: 79}, '1734': {103: 91}}"
1670,Denver,United States,DEN,KDEN,39.861698150635,-104.672996521,3751,Denver International Airport,,"{'1589': {66: 101}, '1630': {85: 64}, '1791': {82: 110, 99: 79, 100: 64, 85: 64, 102: 65}, '1839': {86: 104}, '1718': {99: 79}, '1884': {99: 79, 85: 64, 102: 81}, '1979': {102: 82}, '1655': {99: 79}, '1651': {72: 79, 85: 65, 102: 79}, '1642': {99: 79}, '1767': {99: 79, 85: 65, 102: 96}, '1671': {75: 80, 100: 65, 85: 64, 102: 64, 103: 80}, '1850': {99: 79, 102: 80}, '1936': {102: 80}, '1865': {99: 79, 102: 82}, '1858': {73: 79, 99: 79, 85: 65, 102: 80}, '1794': {102: 96}, '1804': {99: 79, 85: 64, 102: 80}, '1599': {99: 79}, '1732': {85: 65}, '1774': {85: 64}, '1852': {85: 64}, '1615': {99: 79, 85: 64, 102: 65}, '1802': {99: 79, 85: 64}, '1793': {99: 79, 85: 64, 102: 65}, '1860': {99: 79, 85: 65, 102: 82}, '1727': {99: 79, 102: 81}, '1730': {102: 64}, '1770': {99: 79, 85: 64, 102: 82}, '1780': {75: 80, 102: 64, 103: 80}, '1975': {102: 82}, '1681': {85: 64}, '1867': {82: 65, 99: 79, 85: 65}, '1976': {102: 82}, '1626': {102: 65}, '1869': {99: 79, 102: 65}, '1729': {100: 65, 85: 65, 102: 65}, '1746': {99: 79, 100: 64, 85: 64, 102: 65}, '1758': {82: 65, 99: 79, 85: 65, 102: 82}, '1609': {99: 77}, '1557': {66: 101}, '1695': {85: 64}, '1824': {99: 79, 102: 80}, '1675': {82: 65, 99: 79, 100: 65, 85: 65}, '1742': {99: 79}, '1836': {99: 79}, '1662': {85: 65}, '1819': {99: 79, 100: 65, 85: 64, 102: 80, 103: 65, 75: 65}, '1619': {99: 79}, '1649': {85: 64}, '1740': {102: 64}, '1856': {99: 79}, '1674': {85: 64, 102: 64}, '1789': {85: 64}, '1849': {99: 79, 85: 64, 102: 80}, '1687': {85: 64}, '1713': {85: 64}, '1712': {99: 79}, '1981': {102: 82}, '1772': {99: 79, 85: 64}, '1887': {99: 79}, '1805': {99: 79}, '1786': {85: 64}, '1894': {85: 64}, '1579': {102: 80}, '1781': {99: 79, 85: 64}, '1654': {75: 66, 103: 66}, '1631': {99: 79, 85: 64}, '1700': {99: 79, 85: 64, 102: 81}, '1830': {85: 64, 102: 64}, '1627': {85: 64}, '1743': {88: 65, 82: 79}, '1611': {72: 79, 82: 110, 99: 79, 85: 64}, '1817': {85: 64}, '1691': {99: 79, 100: 64, 85: 64, 102: 65}, '1704': {102: 96}, '1564': {102: 65}, '1818': {99: 79, 75: 66, 102: 80, 103: 66}, '1806': {75: 107, 100: 65, 102: 82, 103: 90}, '1638': {99: 79}, '1863': {86: 104}, '1667': {99: 79}, '1685': {99: 79, 102: 65}, '1748': {99: 79, 85: 65, 102: 82, 103: 90}, '1846': {85: 64, 102: 80}, '1871': {99: 79, 85: 64, 102: 65}, '1639': {99: 79, 102: 81}, '1841': {99: 79, 102: 65}, '1760': {85: 64}, '1799': {72: 79, 99: 79}, '1688': {85: 64}, '1633': {88: 65, 99: 79, 102: 81}, '1668': {85: 65, 102: 80}, '1889': {99: 79}, '1640': {85: 64, 102: 79}, '1491': {102: 64}, '1877': {99: 75, 85: 65}, '1771': {85: 64}, '1632': {99: 79, 102: 65}, '1813': {99: 79, 85: 65, 102: 81}, '1734': {99: 75, 85: 65}}"
1671,Dallas-Fort Worth,United States,DFW,KDFW,32.896800994873,-97.0380020141602,3670,Dallas Fort Worth International Airport,,"{'1589': {66: 100, 75: 64, 103: 64}, '1708': {103: 103}, '1791': {82: 64, 75: 107, 100: 64, 101: 80, 103: 107}, '1657': {75: 107, 103: 107}, '1866': {103: 102}, '1884': {75: 80, 100: 65, 103: 80}, '1741': {103: 102}, '1882': {103: 103}, '1979': {75: 86, 103: 86}, '1660': {75: 64, 103: 64}, '1748': {75: 80, 100: 64}, '1651': {75: 64, 103: 64}, '1635': {103: 102}, '1767': {75: 108, 103: 108}, '1775': {75: 108, 103: 108}, '1850': {75: 107, 103: 107}, '1702': {103: 102}, '1747': {103: 102}, '1865': {75: 108, 103: 108}, '1756': {103: 103}, '1753': {103: 103}, '1778': {103: 102}, '1838': {75: 107, 103: 107}, '1807': {75: 107, 103: 107}, '1797': {100: 64}, '1711': {103: 102}, '1599': {75: 108, 103: 108}, '1598': {103: 103}, '1804': {75: 107, 103: 107}, '1670': {75: 80, 100: 65, 85: 64, 102: 64, 103: 80}, '1774': {75: 64, 103: 64}, '1615': {75: 107, 103: 107}, '1802': {75: 107, 103: 107}, '1793': {75: 107, 100: 64}, '1860': {75: 80, 102: 64, 103: 80}, '1730': {75: 64, 103: 64}, '1785': {103: 102}, '1770': {75: 80, 100: 65, 103: 80}, '1780': {75: 80, 103: 80}, '1641': {103: 102}, '1625': {75: 107, 103: 107}, '1867': {82: 65, 75: 107, 103: 107}, '1844': {103: 103}, '1721': {75: 64, 103: 64}, '1601': {103: 102}, '1757': {103: 103}, '1858': {73: 79, 75: 80, 103: 80}, '1729': {75: 107, 103: 107}, '1746': {75: 107, 100: 65, 103: 107}, '1714': {103: 102}, '1758': {82: 100, 75: 80, 100: 64, 103: 80}, '1609': {103: 102}, '1557': {75: 80, 103: 80}, '1805': {75: 107, 103: 107}, '1874': {103: 103}, '1825': {75: 108, 103: 108}, '1824': {75: 107, 103: 107}, '1675': {82: 64, 75: 108, 100: 64, 103: 108}, '1742': {75: 108, 103: 108}, '1761': {103: 103}, '1836': {75: 108, 103: 108}, '1668': {75: 80, 103: 80}, '1611': {82: 109, 75: 107, 100: 65}, '1619': {75: 80, 103: 80}, '1727': {75: 80, 102: 65, 103: 80}, '1856': {75: 107, 103: 107}, '1892': {103: 103}, '1764': {103: 103}, '1789': {103: 102}, '1849': {75: 108, 100: 64, 103: 108}, '1673': {103: 102}, '1713': {103: 102}, '1646': {103: 103}, '1981': {75: 86, 103: 86}, '1784': {103: 102}, '1851': {103: 102}, '1887': {75: 107, 103: 107}, '1491': {75: 64}, '1848': {103: 102}, '1894': {103: 102}, '1696': {103: 102}, '1579': {106: 79, 75: 108, 103: 108}, '1781': {75: 107, 103: 107}, '1654': {75: 107, 103: 107}, '1631': {75: 107, 103: 107}, '1893': {103: 103}, '1830': {75: 108, 103: 108}, '1743': {82: 91, 75: 80, 103: 80}, '1819': {75: 107, 100: 65, 103: 108}, '1718': {75: 108, 103: 108}, '1691': {75: 80, 100: 64, 103: 80}, '1564': {75: 80, 103: 80}, '1652': {103: 102}, '1818': {75: 108, 100: 65, 103: 108}, '1806': {75: 107, 100: 65, 102: 79}, '1710': {103: 103}, '1869': {75: 108, 103: 108}, '1667': {75: 108, 103: 108}, '1685': {75: 108, 102: 64, 103: 108}, '1655': {75: 108, 103: 108}, '1812': {75: 80, 103: 80}, '1846': {75: 80, 103: 80}, '1871': {75: 80, 103: 80}, '1639': {75: 108, 100: 65, 103: 108}, '1760': {75: 107, 103: 107}, '1744': {103: 102}, '1799': {100: 64}, '1688': {75: 107, 103: 107}, '1633': {88: 101, 75: 80, 100: 64, 103: 80}, '1662': {103: 102}, '1634': {103: 103}, '1674': {75: 107, 103: 107}, '1889': {75: 107, 103: 107}, '1658': {103: 102}, '1734': {75: 107, 103: 107}, '1749': {75: 107, 103: 107}, '1877': {75: 108, 103: 108}, '1900': {75: 107, 103: 102}, '1898': {103: 102}, '1841': {75: 108, 103: 108}, '1813': {73: 79, 75: 108, 100: 65, 103: 108}, '1679': {75: 107, 103: 107}}"
1672,Duluth,United States,DLH,KDLH,46.8420982361,-92.1936035156,3598,Duluth International Airport,,"{'1746': {74: 107}, '1739': {74: 107}}"
1673,Durango,United States,DRO,KDRO,37.1515007019,-107.753997803,3713,Durango La Plata County Airport,,{'1671': {103: 102}}
1674,Des Moines,United States,DSM,KDSM,41.5340003967285,-93.6631011962891,3729,Des Moines International Airport,,"{'1822': {74: 107}, '1819': {75: 64, 103: 64}, '1670': {85: 64, 102: 80}, '1859': {74: 107}, '1671': {75: 108, 103: 102}, '1746': {74: 107, 99: 75}, '1815': {74: 107}, '1611': {82: 109}, '1806': {102: 64, 103: 103}, '1772': {99: 79}}"
1675,Detroit,United States,DTW,KDTW,42.2123985290527,-83.353401184082,3645,Detroit Metropolitan Wayne County Airport,,"{'1838': {82: 102}, '1836': {82: 65}, '1791': {82: 84}, '1709': {82: 64}, '1819': {99: 79, 82: 84, 75: 66, 103: 66}, '1619': {82: 109}, '1890': {82: 74}, '1727': {82: 90}, '1618': {82: 102}, '1856': {82: 102}, '1651': {82: 102}, '1789': {82: 109}, '1671': {82: 64, 75: 80, 100: 64, 103: 80}, '1849': {82: 83}, '1850': {82: 65}, '1602': {100: 64}, '1712': {82: 65}, '1851': {82: 90}, '1772': {99: 79}, '1654': {82: 110, 75: 64, 103: 64}, '1807': {82: 102}, '1797': {100: 65}, '1884': {82: 84, 100: 64}, '1631': {82: 80, 99: 79}, '1781': {82: 109}, '1779': {82: 102}, '1804': {82: 64}, '1670': {82: 110, 99: 79, 100: 65, 85: 64}, '1732': {85: 65}, '1767': {82: 65}, '1818': {82: 109, 75: 101, 103: 101}, '1880': {82: 102}, '1615': {82: 74}, '1743': {82: 109}, '1793': {82: 64, 83: 91}, '1611': {72: 74, 82: 65}, '1691': {82: 109, 100: 65}, '1680': {82: 102}, '1770': {82: 84, 100: 66}, '1780': {82: 65, 75: 80, 103: 80}, '1806': {82: 74, 102: 65, 103: 103}, '1867': {82: 65}, '1667': {82: 102}, '1860': {82: 86}, '1685': {82: 65}, '1748': {82: 81, 100: 65}, '1846': {82: 84, 100: 64}, '1639': {82: 65, 99: 79}, '1858': {82: 83}, '1729': {82: 74, 100: 65, 102: 64}, '1746': {82: 84, 99: 79, 100: 65}, '1633': {88: 101, 82: 64}, '1668': {82: 64}, '1758': {82: 64, 100: 65, 103: 90}, '1557': {82: 102, 103: 67}, '1877': {82: 90, 99: 79}, '1812': {82: 110}, '1886': {85: 64}, '1824': {82: 109}, '1832': {82: 64}, '1648': {82: 102}, '1813': {82: 81}, '1734': {82: 65}, '1637': {82: 109}}"
1676,Panama City,United States,ECP,KECP,30.357106,-85.795414,7669,Northwest Florida Beaches International Airport,,"{'1611': {82: 74}, '1631': {99: 79}, '1877': {99: 79}, '1639': {99: 79}, '1718': {99: 79}}"
1677,Elko,United States,EKO,KEKO,40.8249015808106,-115.791999816895,5736,Elko Regional Airport,,{'1867': {82: 104}}
1678,Elmira,United States,ELM,KELM,42.1599006652832,-76.8916015625,3946,Elmira Corning Regional Airport,,"{'1822': {74: 107}, '1818': {75: 95}, '1859': {74: 65}}"
1679,El Paso,United States,ELP,KELP,31.80719948,-106.3779984,3559,El Paso International Airport,,"{'1611': {82: 109}, '1718': {99: 79}, '1748': {99: 79}, '1671': {75: 107, 103: 107}, '1746': {99: 79}, '1666': {99: 77}, '1615': {99: 79}, '1850': {99: 77}, '1819': {99: 77}}"
1680,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488,4276,Erie International Tom Ridge Field,,"{'1818': {75: 95}, '1675': {82: 102}, '1651': {102: 95}}"
1681,Eugene,United States,EUG,KEUG,44.1245994567871,-123.21199798584,4099,Mahlon Sweet Field,,"{'1748': {74: 107}, '1746': {74: 107}, '1670': {85: 64}, '1799': {74: 107}, '1739': {74: 107}}"
1682,Evansville,United States,EVV,KEVV,38.0369987488,-87.5324020386,4018,Evansville Regional Airport,,{'1611': {83: 91}}
1683,New Bedford,United States,EWB,KEWB,41.6761016845703,-70.956901550293,5737,New Bedford Regional Airport,,"{'1795': {80: 92}, '1600': {80: 92}}"
1684,New Bern,United States,EWN,KEWN,35.0730018616,-77.0429000854,3730,Coastal Carolina Regional Airport,,{'1654': {75: 95}}
1685,Newark,United States,EWR,KEWR,40.6925010681152,-74.168701171875,3494,Newark Liberty International Airport,,"{'1589': {66: 100}, '1819': {99: 79, 75: 65, 102: 64, 103: 65}, '1836': {102: 96}, '1691': {88: 65, 102: 81}, '1860': {102: 65}, '1564': {66: 64}, '1611': {82: 74}, '1718': {99: 79}, '1818': {75: 95}, '1780': {75: 80, 102: 81, 103: 80}, '1555': {95: 96}, '1806': {102: 64, 103: 90}, '1979': {102: 87}, '1877': {99: 79}, '1651': {102: 80}, '1791': {82: 64}, '1867': {82: 65}, '1671': {75: 108, 102: 79, 103: 108}, '1849': {102: 80}, '1748': {102: 80}, '1846': {88: 65, 102: 65}, '1871': {102: 79}, '1675': {82: 74}, '1770': {88: 65, 102: 82}, '1746': {102: 80}, '1772': {99: 79}, '1633': {88: 101, 102: 79}, '1491': {102: 64}, '1587': {102: 64}, '1850': {102: 64}, '1631': {99: 79}, '1579': {66: 101}, '1858': {73: 79, 102: 81}, '1793': {99: 79, 102: 80}, '1654': {75: 66, 103: 66}, '1670': {99: 79, 102: 80}, '1812': {88: 65, 102: 79}, '1729': {102: 81}, '1636': {102: 96}, '1884': {88: 65, 102: 80}, '1824': {102: 96}, '1615': {99: 79, 102: 80}, '1813': {102: 81}}"
1686,Key West,United States,EYW,KEYW,24.5561008453369,-81.7595977783203,3875,Key West International Airport,,"{'1793': {99: 79}, '1611': {82: 79}, '1691': {98: 113}, '1770': {99: 79}, '1884': {98: 113, 99: 79}, '1846': {98: 113}, '1780': {103: 103}, '1758': {82: 79}}"
1687,Fargo,United States,FAR,KFAR,46.9207000732422,-96.815803527832,4292,Hector International Airport,,"{'1746': {74: 107}, '1670': {85: 64}, '1791': {82: 65}, '1859': {74: 65}, '1822': {74: 107}, '1739': {74: 107}}"
1688,Fresno,United States,FAT,KFAT,36.7761993408203,-119.718002319336,3687,Fresno Yosemite International Airport,,"{'1746': {74: 107}, '1670': {85: 64}, '1671': {75: 107, 103: 107}, '1858': {73: 90}}"
1689,Fayetteville,United States,FAY,KFAY,34.9911994934082,-78.8803024291992,5738,Fayetteville Regional Grannis Field,,"{'1654': {75: 95, 103: 91}, '1668': {75: 95}, '1611': {82: 79}}"
1690,Friday Harbor,United States,FRD,KFHR,48.5219993591,-123.024002075,7082,Friday Harbor Airport,,{'1809': {89: 93}}
1691,Fort Lauderdale,United States,FLL,KFLL,26.0725994110107,-80.152702331543,3533,Fort Lauderdale Hollywood International Airport,,"{'1589': {66: 65, 106: 79}, '1793': {99: 79}, '1836': {88: 101, 99: 79}, '1662': {82: 79}, '1686': {98: 113}, '1860': {88: 65, 102: 80}, '1884': {98: 113, 99: 79, 100: 64}, '1611': {72: 74, 82: 84, 99: 79, 100: 65}, '1727': {102: 82}, '1718': {99: 79}, '1655': {99: 79}, '1651': {102: 65}, '1791': {82: 84}, '1767': {99: 79}, '1671': {75: 80, 100: 65, 103: 80}, '1811': {74: 107, 100: 65}, '1737': {99: 79}, '1602': {100: 65}, '1616': {74: 107}, '1750': {100: 64}, '1838': {88: 101}, '1894': {74: 107}, '1879': {88: 101}, '1631': {99: 79}, '1781': {99: 79}, '1654': {75: 65, 103: 65}, '1670': {99: 79, 100: 64, 85: 64, 102: 82}, '1770': {98: 113, 100: 64}, '1615': {88: 101, 99: 79}, '1824': {99: 79}, '1772': {99: 79}, '1743': {88: 65, 82: 82}, '1619': {88: 65, 99: 79}, '1819': {99: 79, 75: 65, 103: 65}, '1606': {99: 79}, '1818': {99: 79, 75: 65, 103: 65}, '1808': {88: 101}, '1806': {75: 80, 100: 64, 102: 80, 103: 80}, '1756': {74: 107}, '1748': {88: 65, 100: 64}, '1719': {88: 101}, '1639': {72: 74, 99: 79, 100: 65}, '1858': {73: 79}, '1729': {102: 81}, '1746': {99: 79, 100: 65}, '1714': {74: 107}, '1832': {88: 65, 99: 79}, '1633': {88: 65, 100: 64}, '1668': {88: 101, 75: 64, 103: 64}, '1758': {88: 65, 82: 109, 100: 66}, '1734': {99: 79}, '1557': {66: 65, 106: 79}, '1877': {99: 75}, '1886': {85: 64}, '1728': {100: 65}, '1685': {88: 65, 102: 80}, '1675': {82: 84, 100: 64}, '1742': {99: 79}, '1797': {100: 65}, '1637': {99: 79}}"
1692,Florence,United States,FLO,KFLO,34.1853981018066,-79.7238998413086,3879,Florence Regional Airport,,{'1654': {75: 95}}
1694,Flint,United States,FNT,KFNT,42.9654006958008,-83.7435989379883,4089,Bishop International Airport,,"{'1611': {82: 109}, '1651': {102: 95}, '1746': {99: 79}, '1884': {99: 79}, '1770': {99: 79}, '1639': {99: 79}}"
1695,Sioux Falls,United States,FSD,KFSD,43.5820007324,-96.741897583,4009,Joe Foss Field Airport,,"{'1746': {74: 107}, '1670': {85: 64}, '1791': {82: 65}, '1859': {74: 65}, '1822': {74: 65}, '1806': {103: 103}, '1739': {74: 107}}"
1696,Fort Smith,United States,FSM,KFSM,35.3366012573242,-94.3674011230469,3437,Fort Smith Regional Airport,,{'1671': {103: 102}}
1697,Fort Wayne,United States,FWA,KFWA,40.97850037,-85.19509888,4041,Fort Wayne International Airport,,"{'1822': {74: 107}, '1611': {83: 91}, '1859': {74: 107}, '1815': {74: 107}, '1797': {74: 107}, '1739': {74: 64}}"
1698,Garden City,United States,GCK,KGCK,37.9275016785,-100.723999023,3497,Garden City Regional Airport,,{'1671': {103: 102}}
1699,Glendive,United States,GDV,KGDV,47.13869858,-104.8069992,7070,Dawson Community Airport,,{'1626': {80: 92}}
1700,Spokane,United States,GEG,KGEG,47.6198997497559,-117.533996582031,3467,Spokane International Airport,,"{'1819': {99: 79, 75: 64, 103: 64}, '1670': {99: 79, 85: 64, 102: 80}, '1791': {82: 65}, '1867': {82: 65}, '1746': {99: 79}, '1632': {99: 79}, '1858': {73: 76}, '1799': {99: 79}}"
1701,Grand Forks,United States,GFK,KGFK,47.949299,-97.176102,3442,Grand Forks International Airport,,"{'1891': {83: 91}, '1859': {74: 65}, '1746': {74: 107}, '1739': {74: 107}}"
1702,Longview,United States,GGG,KGGG,32.3839988708496,-94.7115020751953,3465,East Texas Regional Airport,,{'1671': {103: 102}}
1703,Glasgow,United States,GGW,KGGW,48.2125015258789,-106.61499786377,5739,Wokal Field Glasgow International Airport,,{'1626': {80: 92}}
1704,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427,4063,Grand Junction Regional Airport,,"{'1746': {74: 107}, '1670': {102: 96}, '1671': {103: 102}}"
1705,Greenville,United States,GLH,KGLH,33.4828987121582,-90.9856033325195,6130,Mid Delta Regional Airport,,{'1888': {98: 113}}
1706,Gainesville,United States,GNV,KGNV,29.6900997162,-82.2717971802,3472,Gainesville Regional Airport,,"{'1770': {98: 113}, '1611': {82: 74}, '1780': {103: 102}, '1654': {103: 91}, '1884': {98: 113}}"
1707,Kalispell,United States,FCA,KGPI,48.3105010986328,-114.255996704102,4127,Glacier Park International Airport,,{'1746': {74: 107}}
1708,Gulfport,United States,GPT,KGPT,30.4073009490967,-89.0700988769531,4038,Gulfport Biloxi International Airport,,"{'1611': {82: 109}, '1671': {103: 102}, '1654': {103: 90}}"
1709,Green Bay,United States,GRB,KGRB,44.4850997924805,-88.1296005249024,3653,Austin Straubel International Airport,,{'1675': {82: 64}}
1710,Grand Island,United States,GRI,KGRI,40.9674987792969,-98.3096008300781,5740,Central Nebraska Regional Airport,,"{'1746': {74: 107}, '1671': {103: 103}, '1739': {74: 107}}"
1711,Killeen,United States,GRK,KGRK,31.067199707,-97.8289031982,3775,Robert Gray  Army Air Field Airport,,{'1671': {103: 102}}
1712,Grand Rapids,United States,GRR,KGRR,42.88079834,-85.52279663,3685,Gerald R. Ford International Airport,,"{'1611': {82: 74}, '1859': {74: 107}, '1746': {74: 107}, '1822': {74: 65}, '1770': {99: 79}, '1806': {102: 64}, '1877': {99: 79}, '1670': {99: 79}, '1791': {82: 65}, '1662': {82: 102}, '1884': {99: 79}, '1675': {82: 102}, '1639': {99: 79}, '1739': {74: 64}}"
1713,Greensboro,United States,GSO,KGSO,36.0978012084961,-79.9373016357422,4008,Piedmont Triad International Airport,,"{'1611': {82: 109, 83: 91}, '1670': {85: 64}, '1859': {74: 107}, '1671': {103: 102}, '1654': {75: 95, 103: 91}, '1822': {74: 65}, '1780': {103: 102}, '1758': {82: 90, 103: 103}}"
1714,Greenville,United States,GSP,KGSP,34.8956985474,-82.2189025879,4034,Greenville Spartanburg International Airport,,"{'1611': {82: 109, 83: 91}, '1718': {99: 79}, '1859': {74: 65}, '1822': {74: 107}, '1668': {103: 91}, '1654': {75: 95, 103: 91}, '1631': {99: 79}, '1691': {74: 107}, '1671': {103: 102}, '1815': {74: 107}, '1639': {99: 79}, '1772': {99: 79}}"
1715,Great Falls,United States,GTF,KGTF,47.48199844,-111.3710022,3880,Great Falls International Airport,,"{'1746': {74: 107}, '1739': {74: 107}}"
1716,Hagerstown,United States,HGR,KHGR,39.707901,-77.72949982,6739,Hagerstown Regional Richard A Henson Field,,{'1859': {74: 107}}
1718,Houston,United States,HOU,KHOU,29.64539909,-95.27890015,3566,William P Hobby Airport,,"{'1836': {99: 79}, '1819': {99: 79}, '1884': {99: 80}, '1660': {99: 77}, '1764': {99: 77}, '1767': {99: 79}, '1671': {75: 108, 103: 108}, '1849': {99: 79}, '1666': {72: 79, 99: 79}, '1850': {99: 79}, '1772': {99: 79}, '1887': {99: 79}, '1648': {99: 79}, '1720': {99: 77}, '1670': {99: 79}, '1654': {99: 75}, '1631': {99: 77}, '1774': {99: 75}, '1615': {99: 79}, '1599': {99: 79}, '1802': {99: 75}, '1743': {88: 101}, '1685': {99: 79}, '1793': {99: 79}, '1611': {72: 74, 82: 109, 99: 79}, '1691': {99: 79}, '1770': {99: 79}, '1714': {99: 79}, '1625': {99: 79}, '1741': {99: 79}, '1748': {99: 79}, '1871': {99: 79}, '1639': {99: 75}, '1760': {99: 77}, '1746': {99: 79}, '1799': {99: 79}, '1676': {99: 79}, '1633': {88: 101, 99: 79}, '1668': {99: 79}, '1758': {99: 79}, '1679': {99: 79}, '1877': {99: 79}, '1825': {99: 79}, '1824': {99: 79}, '1742': {99: 75}, '1734': {99: 79}}"
1719,White Plains,United States,HPN,KHPN,41.0670013427734,-73.7076034545899,3589,Westchester County Airport,,"{'1755': {80: 92}, '1654': {103: 91}, '1691': {88: 101}, '1812': {88: 101}, '1818': {75: 95}, '1683': {80: 92}, '1770': {88: 65}, '1668': {103: 91}, '1884': {88: 101}, '1846': {88: 101}, '1795': {80: 92}}"
1720,Harlingen,United States,HRL,KHRL,26.2285003662109,-97.6544036865234,3560,Valley International Airport,,"{'1666': {99: 75}, '1850': {99: 79}, '1615': {99: 77}, '1718': {99: 79}}"
1721,Huntsville,United States,HSV,KHSV,34.637199401855,-86.775100708008,4113,Huntsville International Carl T Jones Field,,"{'1654': {75: 90, 103: 91}, '1806': {103: 102}, '1671': {75: 64, 103: 64}, '1611': {82: 109}}"
1722,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,5742,Tri-State/Milton J. Ferguson Field,,"{'1822': {74: 65}, '1654': {75: 95}, '1797': {74: 107}, '1859': {74: 107}}"
1723,New Haven,United States,HVN,KHVN,41.26369858,-72.88680267,4006,Tweed New Haven Airport,,{'1818': {75: 95}}
1724,Havre,United States,HVR,KHVR,48.54299927,-109.762001,3604,Havre City County Airport,,{'1626': {80: 92}}
1725,Hilton Head Island,United States,HHH,KHXD,32.2243995667,-80.6975021362,8314,Hilton Head Airport,,"{'1654': {75: 95}, '1668': {75: 95}}"
1726,Barnstable,United States,HYA,KHYA,41.66930008,-70.28040314,4278,Barnstable Municipal Boardman Polando Field,,"{'1719': {80: 92}, '1633': {80: 92}}"
1727,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,3714,Washington Dulles International Airport,,"{'1793': {102: 65}, '1611': {82: 109}, '1836': {102: 65}, '1691': {102: 82}, '1860': {102: 83}, '1819': {102: 65}, '1619': {102: 80}, '1780': {75: 80, 102: 64, 103: 80}, '1759': {88: 65}, '1555': {95: 96}, '1806': {102: 89}, '1979': {102: 87}, '1651': {102: 96}, '1869': {102: 65}, '1671': {75: 80, 102: 65, 103: 80}, '1849': {102: 81}, '1748': {75: 80, 102: 83, 103: 80}, '1858': {102: 82}, '1729': {102: 80}, '1746': {102: 65}, '1772': {99: 79}, '1633': {88: 101, 102: 65}, '1884': {102: 80}, '1654': {75: 90}, '1670': {99: 79, 102: 65}, '1770': {102: 82}, '1685': {102: 96}, '1675': {82: 102}, '1813': {102: 82}, '1743': {88: 101, 82: 90}}"
1728,Niagara Falls,United States,IAG,KIAG,43.1072998046875,-78.9461975097656,3630,Niagara Falls International Airport,,"{'1815': {74: 107}, '1822': {74: 107}, '1797': {100: 65}, '1859': {74: 65}, '1691': {100: 65}}"
1729,Houston,United States,IAH,KIAH,29.9843997955322,-95.3414001464844,3550,George Bush Intercontinental Houston Airport,,"{'1836': {102: 79}, '1791': {82: 64, 100: 64}, '1860': {102: 64}, '1884': {102: 79}, '1651': {102: 64}, '1727': {102: 65}, '1979': {102: 87}, '1819': {75: 64, 102: 80, 103: 64}, '1824': {102: 64}, '1671': {75: 108, 102: 64, 103: 108}, '1849': {102: 65}, '1850': {102: 64}, '1865': {102: 65}, '1491': {102: 80}, '1599': {102: 65}, '1579': {102: 80}, '1654': {75: 79, 103: 76}, '1670': {100: 65, 85: 64, 102: 81}, '1770': {100: 65, 102: 80}, '1869': {102: 65}, '1802': {102: 80}, '1793': {102: 64}, '1611': {82: 109}, '1691': {102: 79}, '1564': {102: 64}, '1818': {75: 101, 102: 65, 103: 101}, '1780': {75: 80, 102: 81, 103: 80}, '1615': {102: 65}, '1806': {100: 64, 102: 81, 103: 90}, '1867': {82: 64}, '1748': {100: 65, 102: 81, 103: 90}, '1846': {102: 80}, '1871': {102: 65}, '1639': {102: 65}, '1858': {73: 79, 102: 81}, '1746': {100: 64, 102: 80}, '1633': {102: 81}, '1668': {102: 80}, '1758': {102: 80}, '1812': {102: 65}, '1685': {102: 81}, '1675': {82: 74, 100: 65, 102: 65}, '1813': {102: 64}, '1734': {102: 64}}"
