1953,3M,98,20710,1363,1323,JAX,1742,3712,291,40,117,,SF3,113,TPA,1884,3646
1954,3M,98,20710,851,811,TPA,1884,3646,291,40,120,,SF3,113,JAX,1742,3712
1955,3M,98,20710,1014,974,JAX,1742,3712,291,40,119,,SF3,113,TPA,1884,3646
1956,3M,98,20710,1090,1035,MCO,1770,3878,524,55,122,,SF3,113,MCN,1769,3754
1957,3M,98,20710,1071,1016,MCN,1769,3754,524,55,121,,SF3,113,MCO,1770,3878
1958,3M,98,20710,629,574,MCO,1770,3878,524,55,124,,SF3,113,MCN,1769,3754
1959,3M,98,20710,1016,961,MCN,1769,3754,524,55,123,,SF3,113,MCO,1770,3878
1960,3M,98,20710,536,481,MCO,1770,3878,524,55,126,,SF3,113,MCN,1769,3754
1961,3M,98,20710,1305,1250,MCN,1769,3754,524,55,125,,SF3,113,MCO,1770,3878
1962,3M,98,20710,953,898,MCO,1770,3878,524,55,128,,SF3,113,MCN,1769,3754
1963,3M,98,20710,1298,1243,MCN,1769,3754,524,55,127,,SF3,113,MCO,1770,3878
1964,3M,98,20710,1098,1043,MCO,1770,3878,524,55,130,,SF3,113,MCN,1769,3754
1965,3M,98,20710,1026,971,MCN,1769,3754,524,55,129,,SF3,113,MCO,1770,3878
1966,3M,98,20710,511,456,MCO,1770,3878,524,55,132,,SF3,113,MCN,1769,3754
1967,3M,98,20710,889,834,MCN,1769,3754,524,55,131,,SF3,113,MCO,1770,3878
1968,3M,98,20710,541,480,PNS,1825,3564,612,61,134,,SF3,113,MCO,1770,3878
1969,3M,98,20710,901,840,MCO,1770,3878,612,61,133,,SF3,113,PNS,1825,3564
1970,3M,98,20710,487,426,PNS,1825,3564,612,61,136,,SF3,113,MCO,1770,3878
1971,3M,98,20710,1083,1022,MCO,1770,3878,612,61,135,,SF3,113,PNS,1825,3564
1972,3M,98,20710,437,376,PNS,1825,3564,612,61,138,,SF3,113,MCO,1770,3878
1973,3M,98,20710,912,851,MCO,1770,3878,612,61,137,,SF3,113,PNS,1825,3564
1974,3M,98,20710,752,691,PNS,1825,3564,612,61,140,,SF3,113,MCO,1770,3878
1975,3M,98,20710,504,443,MCO,1770,3878,612,61,139,,SF3,113,PNS,1825,3564
1976,3M,98,20710,1097,1062,RSW,1846,3793,215,35,142,,SF3,113,MCO,1770,3878
1977,3M,98,20710,478,443,MCO,1770,3878,215,35,141,,SF3,113,RSW,1846,3793
1978,3M,98,20710,568,533,RSW,1846,3793,215,35,144,,SF3,113,MCO,1770,3878
1979,3M,98,20710,1129,1094,MCO,1770,3878,215,35,143,,SF3,113,RSW,1846,3793
1980,3M,98,20710,575,530,TLH,1882,3698,366,45,146,,SF3,113,MCO,1770,3878
1981,3M,98,20710,1224,1179,MCO,1770,3878,366,45,145,,SF3,113,TLH,1882,3698
1982,3M,98,20710,1095,1050,TLH,1882,3698,366,45,148,,SF3,113,MCO,1770,3878
1983,3M,98,20710,660,615,MCO,1770,3878,366,45,147,,SF3,113,TLH,1882,3698
1984,3M,98,20710,1205,1166,TPA,1884,3646,280,39,150,,SF3,113,PBI,1812,3722
1985,3M,98,20710,1103,1064,PBI,1812,3722,280,39,149,,SF3,113,TPA,1884,3646
1986,3M,98,20710,588,549,TPA,1884,3646,280,39,152,,SF3,113,PBI,1812,3722
1987,3M,98,20710,1392,1353,PBI,1812,3722,280,39,151,,SF3,113,TPA,1884,3646
1988,3M,98,20710,639,600,TPA,1884,3646,280,39,154,,SF3,113,PBI,1812,3722
1989,3M,98,20710,1084,1045,PBI,1812,3722,280,39,153,,SF3,113,TPA,1884,3646
1990,3M,98,20710,1047,1008,TPA,1884,3646,280,39,156,,SF3,113,PBI,1812,3722
1991,3M,98,20710,1245,1206,PBI,1812,3722,280,39,155,,SF3,113,TPA,1884,3646
1992,3M,98,20710,523,467,TPA,1884,3646,530,56,158,,SF3,113,PNS,1825,3564
1993,3M,98,20710,966,910,PNS,1825,3564,530,56,157,,SF3,113,TPA,1884,3646
1994,3M,98,20710,419,363,TPA,1884,3646,530,56,160,,SF3,113,PNS,1825,3564
1995,3M,98,20710,849,793,PNS,1825,3564,530,56,159,,SF3,113,TPA,1884,3646
1996,3M,98,20710,726,670,TPA,1884,3646,530,56,162,,SF3,113,PNS,1825,3564
1997,3M,98,20710,1030,974,PNS,1825,3564,530,56,161,,SF3,113,TPA,1884,3646
1998,3M,98,20710,717,661,TPA,1884,3646,530,56,164,,SF3,113,PNS,1825,3564
1999,3M,98,20710,568,512,PNS,1825,3564,530,56,163,,SF3,113,TPA,1884,3646
2000,3M,98,20710,1335,1279,TPA,1884,3646,530,56,166,,SF3,113,PNS,1825,3564
2001,3M,98,20710,664,608,PNS,1825,3564,530,56,165,,SF3,113,TPA,1884,3646
2002,3M,98,20710,907,865,TPA,1884,3646,321,42,168,,SF3,113,TLH,1882,3698
2003,3M,98,20710,1086,1044,TLH,1882,3698,321,42,167,,SF3,113,TPA,1884,3646
2004,3M,98,20710,1366,1324,TPA,1884,3646,321,42,170,,SF3,113,TLH,1882,3698
2005,3M,98,20710,648,606,TLH,1882,3698,321,42,169,,SF3,113,TPA,1884,3646
2006,3M,98,20710,680,638,TPA,1884,3646,321,42,172,,SF3,113,TLH,1882,3698
2007,3M,98,20710,916,874,TLH,1882,3698,321,42,171,,SF3,113,TPA,1884,3646
2008,3M,98,20710,1072,1030,TPA,1884,3646,321,42,174,,SF3,113,TLH,1882,3698
2009,3M,98,20710,1233,1191,TLH,1882,3698,321,42,173,,SF3,113,TPA,1884,3646
2010,3M,98,20710,1396,1354,TPA,1884,3646,321,42,176,,SF3,113,TLH,1882,3698
2011,3M,98,20710,1180,1138,TLH,1882,3698,321,42,175,,SF3,113,TPA,1884,3646
2012,3M,98,20710,761,719,TPA,1884,3646,321,42,178,,SF3,113,TLH,1882,3698
2013,3M,98,20710,733,691,TLH,1882,3698,321,42,177,,SF3,113,TPA,1884,3646
2014,3M,98,20710,1401,1359,TPA,1884,3646,321,42,180,,SF3,113,TLH,1882,3698
2015,3M,98,20710,1321,1279,TLH,1882,3698,321,42,179,,SF3,113,TPA,1884,3646
2016,3M,98,20710,866,824,TPA,1884,3646,321,42,182,,SF3,113,TLH,1882,3698
2017,3M,98,20710,1133,1091,TLH,1882,3698,321,42,181,,SF3,113,TPA,1884,3646
2018,4B,77,20565,549,503,LAX,1748,3484,379,46,2,,PL2,111,LAS,1746,3877
2019,4B,77,20565,965,919,LAS,1746,3877,379,46,1,,PL2,111,LAX,1748,3484
2020,4B,77,20565,603,557,LAX,1748,3484,379,46,4,,PL2,111,LAS,1746,3877
2021,4B,77,20565,1063,1017,LAS,1746,3877,379,46,3,,PL2,111,LAX,1748,3484
2022,4B,77,20565,1075,1029,LAX,1748,3484,379,46,6,,PL2,111,LAS,1746,3877
2023,4B,77,20565,1384,1338,LAS,1746,3877,379,46,5,,PL2,111,LAX,1748,3484
2024,4K,90,29,701,655,YRB,1544,128,383,46,2,,DHT,97,YGZ,1503,5498
2025,4K,90,29,663,617,YGZ,1503,5498,383,46,1,,DHT,97,YRB,1544,128
2026,4K,90,29,1352,1306,YRB,1544,128,383,46,4,,DHT,97,YGZ,1503,5498
2027,4K,90,29,1023,977,YGZ,1503,5498,383,46,3,,DHT,97,YRB,1544,128
2028,4K,90,29,1303,1257,YRB,1544,128,383,46,6,,DHT,97,YGZ,1503,5498
2029,4K,90,29,1389,1343,YGZ,1503,5498,383,46,5,,DHT,97,YRB,1544,128
2030,4K,90,29,452,406,YRB,1544,128,383,46,8,,DHT,97,YGZ,1503,5498
2031,4K,90,29,888,842,YGZ,1503,5498,383,46,7,,DHT,97,YRB,1544,128
2032,4K,90,29,1226,1180,YRB,1544,128,383,46,10,,DHT,97,YGZ,1503,5498
2033,4K,90,29,999,953,YGZ,1503,5498,383,46,9,,DHT,97,YRB,1544,128
2034,4K,90,29,754,708,YRB,1544,128,383,46,12,,DHT,97,YGZ,1503,5498
2035,4K,90,29,417,371,YGZ,1503,5498,383,46,11,,DHT,97,YRB,1544,128
2036,4K,90,29,1170,1124,YRB,1544,128,383,46,14,,DHT,97,YGZ,1503,5498
2037,4K,90,29,760,714,YGZ,1503,5498,383,46,13,,DHT,97,YRB,1544,128
2038,5T,79,1623,839,790,YCO,1485,37,432,49,2,,DH3 737,95,YCB,1482,32
2039,5T,79,1623,414,365,YCB,1482,32,432,49,1,,DH3 737,95,YCO,1485,37
2040,5T,79,1623,1273,1224,YCO,1485,37,432,49,4,,DH3 737,95,YCB,1482,32
2041,5T,79,1623,762,713,YCB,1482,32,432,49,3,,DH3 737,95,YCO,1485,37
2042,5T,79,1623,491,442,YCO,1485,37,432,49,6,,DH3 737,95,YCB,1482,32
2043,5T,79,1623,965,916,YCB,1482,32,432,49,5,,DH3 737,95,YCO,1485,37
2044,5T,79,1623,842,793,YCO,1485,37,432,49,8,,DH3 737,95,YCB,1482,32
2045,5T,79,1623,856,807,YCB,1482,32,432,49,7,,DH3 737,95,YCO,1485,37
2046,5T,79,1623,1416,1365,YYH,1583,183,455,51,10,,DH3,95,YCB,1482,32
2047,5T,79,1623,1019,968,YCB,1482,32,455,51,9,,DH3,95,YYH,1583,183
2048,5T,79,1623,759,708,YYH,1583,183,455,51,12,,DH3,95,YCB,1482,32
2049,5T,79,1623,1296,1245,YCB,1482,32,455,51,11,,DH3,95,YYH,1583,183
2050,5T,79,1623,816,765,YYH,1583,183,455,51,14,,DH3,95,YCB,1482,32
2051,5T,79,1623,960,909,YCB,1482,32,455,51,13,,DH3,95,YYH,1583,183
2052,5T,79,1623,1039,988,YYH,1583,183,455,51,16,,DH3,95,YCB,1482,32
2053,5T,79,1623,1178,1127,YCB,1482,32,455,51,15,,DH3,95,YYH,1583,183
2054,5T,79,1623,708,657,YYH,1583,183,455,51,18,,DH3,95,YCB,1482,32
2055,5T,79,1623,1404,1353,YCB,1482,32,455,51,17,,DH3,95,YYH,1583,183
2056,5T,79,1623,816,739,YZF,1590,196,849,77,20,,DH3 737,95,YCB,1482,32
2057,5T,79,1623,818,741,YCB,1482,32,849,77,19,,DH3 737,95,YZF,1590,196
2058,5T,79,1623,1167,1090,YZF,1590,196,849,77,22,,DH3 737,95,YCB,1482,32
2059,5T,79,1623,1306,1229,YCB,1482,32,849,77,21,,DH3 737,95,YZF,1590,196
2060,5T,79,1623,1316,1256,YZF,1590,196,596,60,24,,DH3 737,95,YCO,1485,37
2061,5T,79,1623,1306,1246,YCO,1485,37,596,60,23,,DH3 737,95,YZF,1590,196
2062,5T,79,1623,969,909,YZF,1590,196,596,60,26,,DH3 737,95,YCO,1485,37
2063,5T,79,1623,605,545,YCO,1485,37,596,60,25,,DH3 737,95,YZF,1590,196
2064,5T,79,1623,586,526,YZF,1590,196,596,60,28,,DH3 737,95,YCO,1485,37
2065,5T,79,1623,1274,1214,YCO,1485,37,596,60,27,,DH3 737,95,YZF,1590,196
2066,5T,79,1623,1291,1221,YFB,1495,55,748,70,30,,DH3,95,YCY,1487,40
2067,5T,79,1623,1010,940,YCY,1487,40,748,70,29,,DH3,95,YFB,1495,55
2068,5T,79,1623,495,425,YFB,1495,55,748,70,32,,DH3,95,YCY,1487,40
2069,5T,79,1623,550,480,YCY,1487,40,748,70,31,,DH3,95,YFB,1495,55
2070,5T,79,1623,516,468,YIO,1514,75,411,48,34,,DH3,95,YCY,1487,40
2071,5T,79,1623,1199,1151,YCY,1487,40,411,48,33,,DH3,95,YIO,1514,75
2072,5T,79,1623,845,797,YIO,1514,75,411,48,36,,DH3,95,YCY,1487,40
2073,5T,79,1623,1036,988,YCY,1487,40,411,48,35,,DH3,95,YIO,1514,75
2074,5T,79,1623,677,629,YIO,1514,75,411,48,38,,DH3,95,YCY,1487,40
2075,5T,79,1623,996,948,YCY,1487,40,411,48,37,,DH3,95,YIO,1514,75
2076,5T,79,1623,850,802,YIO,1514,75,411,48,40,,DH3,95,YCY,1487,40
2077,5T,79,1623,1175,1127,YCY,1487,40,411,48,39,,DH3,95,YIO,1514,75
2078,5T,79,1623,1326,1278,YIO,1514,75,411,48,42,,DH3,95,YCY,1487,40
2079,5T,79,1623,953,905,YCY,1487,40,411,48,41,,DH3,95,YIO,1514,75
2080,5T,79,1623,1148,1100,YIO,1514,75,411,48,44,,DH3,95,YCY,1487,40
2081,5T,79,1623,1423,1375,YCY,1487,40,411,48,43,,DH3,95,YIO,1514,75
2082,5T,79,1623,812,724,YZF,1590,196,1019,88,46,,737 733,79,YEG,1491,49
2083,5T,79,1623,997,909,YEG,1491,49,1019,88,45,,737 733,79,YZF,1590,196
2084,5T,79,1623,834,746,YZF,1590,196,1019,88,48,,737 733,79,YEG,1491,49
2085,5T,79,1623,1372,1284,YEG,1491,49,1019,88,47,,737 733,79,YZF,1590,196
2086,5T,79,1623,994,944,YVQ,1563,155,445,50,50,,737 733,79,YEV,1493,54
2087,5T,79,1623,429,379,YEV,1493,54,445,50,49,,737 733,79,YVQ,1563,155
2088,5T,79,1623,624,574,YVQ,1563,155,445,50,52,,737 733,79,YEV,1493,54
2089,5T,79,1623,915,865,YEV,1493,54,445,50,51,,737 733,79,YVQ,1563,155
2090,5T,79,1623,853,693,YOW,1529,100,2097,160,54,,737,79,YFB,1495,55
2091,5T,79,1623,543,383,YFB,1495,55,2097,160,53,,737,79,YOW,1529,100
2092,5T,79,1623,1350,1190,YOW,1529,100,2097,160,56,,737,79,YFB,1495,55
2093,5T,79,1623,849,689,YFB,1495,55,2097,160,55,,737,79,YOW,1529,100
2094,5T,79,1623,707,608,YRT,1546,132,1175,99,58,,737,79,YFB,1495,55
2095,5T,79,1623,1182,1083,YFB,1495,55,1175,99,57,,737,79,YRT,1546,132
2096,5T,79,1623,1426,1327,YRT,1546,132,1175,99,60,,737,79,YFB,1495,55
2097,5T,79,1623,790,691,YFB,1495,55,1175,99,59,,737,79,YRT,1546,132
2098,5T,79,1623,1297,1257,YXP,1572,170,297,40,62,,DH3,95,YFB,1495,55
2099,5T,79,1623,1023,983,YFB,1495,55,297,40,61,,DH3,95,YXP,1572,170
2100,5T,79,1623,815,775,YXP,1572,170,297,40,64,,DH3,95,YFB,1495,55
2101,5T,79,1623,793,753,YFB,1495,55,297,40,63,,DH3,95,YXP,1572,170
2102,5T,79,1623,1004,927,YFB,1495,55,852,77,66,,DH3,95,YGT,1500,5495
2103,5T,79,1623,820,743,YGT,1500,5495,852,77,65,,DH3,95,YFB,1495,55
2104,5T,79,1623,1095,1018,YFB,1495,55,852,77,68,,DH3,95,YGT,1500,5495
2105,5T,79,1623,550,473,YGT,1500,5495,852,77,67,,DH3,95,YFB,1495,55
2106,5T,79,1623,1177,1100,YFB,1495,55,852,77,70,,DH3,95,YGT,1500,5495
2107,5T,79,1623,441,364,YGT,1500,5495,852,77,69,,DH3,95,YFB,1495,55
2108,5T,79,1623,549,472,YFB,1495,55,852,77,72,,DH3,95,YGT,1500,5495
2109,5T,79,1623,1146,1069,YGT,1500,5495,852,77,71,,DH3,95,YFB,1495,55
2110,5T,79,1623,678,601,YFB,1495,55,852,77,74,,DH3,95,YGT,1500,5495
2111,5T,79,1623,841,764,YGT,1500,5495,852,77,73,,DH3,95,YFB,1495,55
2112,5T,79,1623,696,619,YFB,1495,55,852,77,76,,DH3,95,YGT,1500,5495
2113,5T,79,1623,1294,1217,YGT,1500,5495,852,77,75,,DH3,95,YFB,1495,55
2114,5T,79,1623,1218,1141,YFB,1495,55,852,77,78,,DH3,95,YGT,1500,5495
2115,5T,79,1623,638,561,YGT,1500,5495,852,77,77,,DH3,95,YFB,1495,55
2116,5T,79,1623,543,496,YIO,1514,75,394,47,80,,DH3,95,YGT,1500,5495
2117,5T,79,1623,1132,1085,YGT,1500,5495,394,47,79,,DH3,95,YIO,1514,75
2118,5T,79,1623,1089,1042,YIO,1514,75,394,47,82,,DH3,95,YGT,1500,5495
2119,5T,79,1623,903,856,YGT,1500,5495,394,47,81,,DH3,95,YIO,1514,75
2120,5T,79,1623,466,436,YYH,1583,183,135,30,84,,DH3,95,YHK,1507,69
2121,5T,79,1623,927,897,YHK,1507,69,135,30,83,,DH3,95,YYH,1583,183
2122,5T,79,1623,396,366,YYH,1583,183,135,30,86,,DH3,95,YHK,1507,69
2123,5T,79,1623,516,486,YHK,1507,69,135,30,85,,DH3,95,YYH,1583,183
2124,5T,79,1623,862,832,YYH,1583,183,135,30,88,,DH3,95,YHK,1507,69
