,3M,98,20710,782,753,MCN,1769,3754,127,29,123,,SF3,113,ATL,1611,3682
,3M,98,20710,852,823,ATL,1611,3682,127,29,126,,SF3,113,MCN,1769,3754
,3M,98,20710,1236,1207,MCN,1769,3754,127,29,125,,SF3,113,ATL,1611,3682
,3M,98,20710,956,901,MCO,1770,3878,524,55,128,,SF3,113,MCN,1769,3754
,3M,98,20710,862,807,MCN,1769,3754,524,55,127,,SF3,113,MCO,1770,3878
,3M,98,20710,1180,1125,MCO,1770,3878,524,55,130,,SF3,113,MCN,1769,3754
,3M,98,20710,861,806,MCN,1769,3754,524,55,129,,SF3,113,MCO,1770,3878
,3M,98,20710,804,749,MCO,1770,3878,524,55,132,,SF3,113,MCN,1769,3754
,3M,98,20710,1347,1292,MCN,1769,3754,524,55,131,,SF3,113,MCO,1770,3878
,3M,98,20710,1272,1217,MCO,1770,3878,524,55,134,,SF3,113,MCN,1769,3754
,3M,98,20710,599,544,MCN,1769,3754,524,55,133,,SF3,113,MCO,1770,3878
,3M,98,20710,984,944,FLL,1691,3533,285,40,136,,SF3,113,MCO,1770,3878
,3M,98,20710,530,490,MCO,1770,3878,285,40,135,,SF3,113,FLL,1691,3533
,3M,98,20710,769,729,FLL,1691,3533,285,40,138,,SF3,113,MCO,1770,3878
,3M,98,20710,1222,1182,MCO,1770,3878,285,40,137,,SF3,113,FLL,1691,3533
,3M,98,20710,882,842,FLL,1691,3533,285,40,140,,SF3,113,MCO,1770,3878
,3M,98,20710,1388,1348,MCO,1770,3878,285,40,139,,SF3,113,FLL,1691,3533
,3M,98,20710,737,705,GNV,1706,3472,168,32,142,,SF3,113,MCO,1770,3878
,3M,98,20710,1252,1220,MCO,1770,3878,168,32,141,,SF3,113,GNV,1706,3472
,3M,98,20710,983,951,GNV,1706,3472,168,32,144,,SF3,113,MCO,1770,3878
,3M,98,20710,751,719,MCO,1770,3878,168,32,143,,SF3,113,GNV,1706,3472
,3M,98,20710,1091,1059,GNV,1706,3472,168,32,146,,SF3,113,MCO,1770,3878
,3M,98,20710,502,470,MCO,1770,3878,168,32,145,,SF3,113,GNV,1706,3472
,3M,98,20710,580,548,GNV,1706,3472,168,32,148,,SF3,113,MCO,1770,3878
,3M,98,20710,411,379,MCO,1770,3878,168,32,147,,SF3,113,GNV,1706,3472
,3M,98,20710,769,737,GNV,1706,3472,168,32,150,,SF3,113,MCO,1770,3878
,3M,98,20710,704,672,MCO,1770,3878,168,32,149,,SF3,113,GNV,1706,3472
,3M,98,20710,945,913,GNV,1706,3472,168,32,152,,SF3,113,MCO,1770,3878
,3M,98,20710,867,835,MCO,1770,3878,168,32,151,,SF3,113,GNV,1706,3472
,3M,98,20710,1125,1093,GNV,1706,3472,168,32,154,,SF3,113,MCO,1770,3878
,3M,98,20710,813,781,MCO,1770,3878,168,32,153,,SF3,113,GNV,1706,3472
,3M,98,20710,790,735,MCN,1769,3754,524,55,156,,SF3,113,MCO,1770,3878
,3M,98,20710,1173,1118,MCO,1770,3878,524,55,155,,SF3,113,MCN,1769,3754
,3M,98,20710,879,824,MCN,1769,3754,524,55,158,,SF3,113,MCO,1770,3878
,3M,98,20710,597,542,MCO,1770,3878,524,55,157,,SF3,113,MCN,1769,3754
,3M,98,20710,816,761,MCN,1769,3754,524,55,160,,SF3,113,MCO,1770,3878
,3M,98,20710,1274,1219,MCO,1770,3878,524,55,159,,SF3,113,MCN,1769,3754
,3M,98,20710,1200,1139,PNS,1825,3564,612,61,162,,SF3,113,MCO,1770,3878
,3M,98,20710,799,738,MCO,1770,3878,612,61,161,,SF3,113,PNS,1825,3564
,3M,98,20710,520,459,PNS,1825,3564,612,61,164,,SF3,113,MCO,1770,3878
,3M,98,20710,1094,1033,MCO,1770,3878,612,61,163,,SF3,113,PNS,1825,3564
,3M,98,20710,1129,1068,PNS,1825,3564,612,61,166,,SF3,113,MCO,1770,3878
,3M,98,20710,1299,1238,MCO,1770,3878,612,61,165,,SF3,113,PNS,1825,3564
,3M,98,20710,591,530,PNS,1825,3564,612,61,168,,SF3,113,MCO,1770,3878
,3M,98,20710,1244,1183,MCO,1770,3878,612,61,167,,SF3,113,PNS,1825,3564
,3M,98,20710,1035,974,PNS,1825,3564,612,61,170,,SF3,113,MCO,1770,3878
,3M,98,20710,941,880,MCO,1770,3878,612,61,169,,SF3,113,PNS,1825,3564
,3M,98,20710,1022,961,PNS,1825,3564,612,61,172,,SF3,113,MCO,1770,3878
,3M,98,20710,689,628,MCO,1770,3878,612,61,171,,SF3,113,PNS,1825,3564
,3M,98,20710,985,924,PNS,1825,3564,612,61,174,,SF3,113,MCO,1770,3878
,3M,98,20710,1423,1362,MCO,1770,3878,612,61,173,,SF3,113,PNS,1825,3564
,3M,98,20710,1280,1219,PNS,1825,3564,612,61,176,,SF3,113,MCO,1770,3878
,3M,98,20710,644,583,MCO,1770,3878,612,61,175,,SF3,113,PNS,1825,3564
,3M,98,20710,409,374,RSW,1846,3793,215,35,178,,SF3,113,MCO,1770,3878
,3M,98,20710,1046,1011,MCO,1770,3878,215,35,177,,SF3,113,RSW,1846,3793
,3M,98,20710,703,668,RSW,1846,3793,215,35,180,,SF3,113,MCO,1770,3878
,3M,98,20710,715,680,MCO,1770,3878,215,35,179,,SF3,113,RSW,1846,3793
,3M,98,20710,911,866,TLH,1882,3698,366,45,182,,SF3,113,MCO,1770,3878
,3M,98,20710,857,812,MCO,1770,3878,366,45,181,,SF3,113,TLH,1882,3698
,3M,98,20710,771,726,TLH,1882,3698,366,45,184,,SF3,113,MCO,1770,3878
,3M,98,20710,508,463,MCO,1770,3878,366,45,183,,SF3,113,TLH,1882,3698
,3M,98,20710,536,491,TLH,1882,3698,366,45,186,,SF3,113,MCO,1770,3878
,3M,98,20710,923,878,MCO,1770,3878,366,45,185,,SF3,113,TLH,1882,3698
,3M,98,20710,446,397,ATL,1611,3682,428,49,188,,SF3,113,MEI,1773,4335
,3M,98,20710,1312,1263,MEI,1773,4335,428,49,187,,SF3,113,ATL,1611,3682
,3M,98,20710,609,560,ATL,1611,3682,428,49,190,,SF3,113,MEI,1773,4335
,3M,98,20710,1369,1320,MEI,1773,4335,428,49,189,,SF3,113,ATL,1611,3682
,3M,98,20710,1396,1354,ATL,1611,3682,317,42,192,,SF3,113,MSL,1788,5756
,3M,98,20710,452,410,MSL,1788,5756,317,42,191,,SF3,113,ATL,1611,3682
,3M,98,20710,827,785,ATL,1611,3682,317,42,194,,SF3,113,MSL,1788,5756
,3M,98,20710,1176,1134,MSL,1788,5756,317,42,193,,SF3,113,ATL,1611,3682
,3M,98,20710,1139,1100,TPA,1884,3646,280,39,196,,SF3,113,PBI,1812,3722
,3M,98,20710,753,714,PBI,1812,3722,280,39,195,,SF3,113,TPA,1884,3646
,3M,98,20710,654,615,TPA,1884,3646,280,39,198,,SF3,113,PBI,1812,3722
,3M,98,20710,1044,1005,PBI,1812,3722,280,39,197,,SF3,113,TPA,1884,3646
,3M,98,20710,863,808,ATL,1611,3682,519,55,200,,SF3,113,PIB,1821,5759
,3M,98,20710,1012,957,PIB,1821,5759,519,55,199,,SF3,113,ATL,1611,3682
,3M,98,20710,834,779,ATL,1611,3682,519,55,202,,SF3,113,PIB,1821,5759
,3M,98,20710,585,530,PIB,1821,5759,519,55,201,,SF3,113,ATL,1611,3682
,3M,98,20710,615,560,ATL,1611,3682,519,55,204,,SF3,113,PIB,1821,5759
,3M,98,20710,1071,1016,PIB,1821,5759,519,55,203,,SF3,113,ATL,1611,3682
,3M,98,20710,1185,1130,ATL,1611,3682,519,55,206,,SF3,113,PIB,1821,5759
,3M,98,20710,415,360,PIB,1821,5759,519,55,205,,SF3,113,ATL,1611,3682
,3M,98,20710,859,804,ATL,1611,3682,519,55,208,,SF3,113,PIB,1821,5759
,3M,98,20710,1112,1057,PIB,1821,5759,519,55,207,,SF3,113,ATL,1611,3682
,3M,98,20710,500,439,MCO,1770,3878,612,61,210,,SF3,113,PNS,1825,3564
,3M,98,20710,1153,1092,PNS,1825,3564,612,61,209,,SF3,113,MCO,1770,3878
,3M,98,20710,656,595,MCO,1770,3878,612,61,212,,SF3,113,PNS,1825,3564
,3M,98,20710,1188,1127,PNS,1825,3564,612,61,211,,SF3,113,MCO,1770,3878
,3M,98,20710,554,493,MCO,1770,3878,612,61,214,,SF3,113,PNS,1825,3564
,3M,98,20710,767,706,PNS,1825,3564,612,61,213,,SF3,113,MCO,1770,3878
,3M,98,20710,598,537,MCO,1770,3878,612,61,216,,SF3,113,PNS,1825,3564
,3M,98,20710,948,887,PNS,1825,3564,612,61,215,,SF3,113,MCO,1770,3878
,3M,98,20710,579,523,TPA,1884,3646,530,56,218,,SF3,113,PNS,1825,3564
,3M,98,20710,525,469,PNS,1825,3564,530,56,217,,SF3,113,TPA,1884,3646
,3M,98,20710,433,377,TPA,1884,3646,530,56,220,,SF3,113,PNS,1825,3564
,3M,98,20710,1280,1224,PNS,1825,3564,530,56,219,,SF3,113,TPA,1884,3646
,3M,98,20710,1101,1045,TPA,1884,3646,530,56,222,,SF3,113,PNS,1825,3564
,3M,98,20710,540,484,PNS,1825,3564,530,56,221,,SF3,113,TPA,1884,3646
,3M,98,20710,786,730,TPA,1884,3646,530,56,224,,SF3,113,PNS,1825,3564
,3M,98,20710,618,562,PNS,1825,3564,530,56,223,,SF3,113,TPA,1884,3646
,3M,98,20710,811,755,TPA,1884,3646,530,56,226,,SF3,113,PNS,1825,3564
,3M,98,20710,1077,1021,PNS,1825,3564,530,56,225,,SF3,113,TPA,1884,3646
,3M,98,20710,1281,1225,TPA,1884,3646,530,56,228,,SF3,113,PNS,1825,3564
,3M,98,20710,908,852,PNS,1825,3564,530,56,227,,SF3,113,TPA,1884,3646
,3M,98,20710,1265,1230,EYW,1686,3875,220,35,230,,SF3,113,RSW,1846,3793
,3M,98,20710,1412,1377,RSW,1846,3793,220,35,229,,SF3,113,EYW,1686,3875
,3M,98,20710,842,807,EYW,1686,3875,220,35,232,,SF3,113,RSW,1846,3793
,3M,98,20710,438,403,RSW,1846,3793,220,35,231,,SF3,113,EYW,1686,3875
,3M,98,20710,1171,1136,MCO,1770,3878,215,35,234,,SF3,113,RSW,1846,3793
,3M,98,20710,1264,1229,RSW,1846,3793,215,35,233,,SF3,113,MCO,1770,3878
,3M,98,20710,1286,1251,MCO,1770,3878,215,35,236,,SF3,113,RSW,1846,3793
,3M,98,20710,709,674,RSW,1846,3793,215,35,235,,SF3,113,MCO,1770,3878
,3M,98,20710,570,525,MCO,1770,3878,366,45,238,,SF3,113,TLH,1882,3698
,3M,98,20710,582,537,TLH,1882,3698,366,45,237,,SF3,113,MCO,1770,3878
,3M,98,20710,861,816,MCO,1770,3878,366,45,240,,SF3,113,TLH,1882,3698
,3M,98,20710,638,593,TLH,1882,3698,366,45,239,,SF3,113,MCO,1770,3878
,3M,98,20710,522,480,TPA,1884,3646,321,42,242,,SF3,113,TLH,1882,3698
,3M,98,20710,1379,1337,TLH,1882,3698,321,42,241,,SF3,113,TPA,1884,3646
,3M,98,20710,1310,1268,TPA,1884,3646,321,42,244,,SF3,113,TLH,1882,3698
,3M,98,20710,860,818,TLH,1882,3698,321,42,243,,SF3,113,TPA,1884,3646
,3M,98,20710,937,891,EYW,1686,3875,387,46,246,,SF3,113,TPA,1884,3646
,3M,98,20710,1379,1333,TPA,1884,3646,387,46,245,,SF3,113,EYW,1686,3875
,3M,98,20710,883,837,EYW,1686,3875,387,46,248,,SF3,113,TPA,1884,3646
,3M,98,20710,1187,1141,TPA,1884,3646,387,46,247,,SF3,113,EYW,1686,3875
,3M,98,20710,707,661,EYW,1686,3875,387,46,250,,SF3,113,TPA,1884,3646
,3M,98,20710,1255,1209,TPA,1884,3646,387,46,249,,SF3,113,EYW,1686,3875
,3M,98,20710,1323,1277,EYW,1686,3875,387,46,252,,SF3,113,TPA,1884,3646
,3M,98,20710,681,635,TPA,1884,3646,387,46,251,,SF3,113,EYW,1686,3875
,3M,98,20710,1308,1262,EYW,1686,3875,387,46,254,,SF3,113,TPA,1884,3646
,3M,98,20710,1130,1084,TPA,1884,3646,387,46,253,,SF3,113,EYW,1686,3875
,3M,98,20710,986,940,EYW,1686,3875,387,46,256,,SF3,113,TPA,1884,3646
,3M,98,20710,1269,1223,TPA,1884,3646,387,46,255,,SF3,113,EYW,1686,3875
,3M,98,20710,600,554,EYW,1686,3875,387,46,258,,SF3,113,TPA,1884,3646
,3M,98,20710,449,403,TPA,1884,3646,387,46,257,,SF3,113,EYW,1686,3875
,3M,98,20710,1247,1205,FLL,1691,3533,316,42,260,,SF3,113,TPA,1884,3646
,3M,98,20710,626,584,TPA,1884,3646,316,42,259,,SF3,113,FLL,1691,3533
,3M,98,20710,816,774,FLL,1691,3533,316,42,262,,SF3,113,TPA,1884,3646
,3M,98,20710,645,603,TPA,1884,3646,316,42,261,,SF3,113,FLL,1691,3533
,3M,98,20710,1407,1365,FLL,1691,3533,316,42,264,,SF3,113,TPA,1884,3646
,3M,98,20710,596,554,TPA,1884,3646,316,42,263,,SF3,113,FLL,1691,3533
,3M,98,20710,517,475,FLL,1691,3533,316,42,266,,SF3,113,TPA,1884,3646
,3M,98,20710,1365,1323,TPA,1884,3646,316,42,265,,SF3,113,FLL,1691,3533
,3M,98,20710,833,800,GNV,1706,3472,192,33,268,,SF3,113,TPA,1884,3646
,3M,98,20710,1301,1268,TPA,1884,3646,192,33,267,,SF3,113,GNV,1706,3472
,3M,98,20710,532,499,GNV,1706,3472,192,33,270,,SF3,113,TPA,1884,3646
,3M,98,20710,783,750,TPA,1884,3646,192,33,269,,SF3,113,GNV,1706,3472
,3M,98,20710,716,683,GNV,1706,3472,192,33,272,,SF3,113,TPA,1884,3646
,3M,98,20710,489,456,TPA,1884,3646,192,33,271,,SF3,113,GNV,1706,3472
,3M,98,20710,424,391,GNV,1706,3472,192,33,274,,SF3,113,TPA,1884,3646
,3M,98,20710,1105,1072,TPA,1884,3646,192,33,273,,SF3,113,GNV,1706,3472
,3M,98,20710,485,452,GNV,1706,3472,192,33,276,,SF3,113,TPA,1884,3646
,3M,98,20710,1043,1010,TPA,1884,3646,192,33,275,,SF3,113,GNV,1706,3472
,3M,98,20710,840,800,JAX,1742,3712,291,40,278,,SF3,113,TPA,1884,3646
,3M,98,20710,847,807,TPA,1884,3646,291,40,277,,SF3,113,JAX,1742,3712
,3M,98,20710,1112,1072,JAX,1742,3712,291,40,280,,SF3,113,TPA,1884,3646
,3M,98,20710,1311,1271,TPA,1884,3646,291,40,279,,SF3,113,JAX,1742,3712
,3M,98,20710,749,709,JAX,1742,3712,291,40,282,,SF3,113,TPA,1884,3646
,3M,98,20710,1107,1067,TPA,1884,3646,291,40,281,,SF3,113,JAX,1742,3712
,3M,98,20710,1243,1203,JAX,1742,3712,291,40,284,,SF3,113,TPA,1884,3646
,3M,98,20710,1263,1223,TPA,1884,3646,291,40,283,,SF3,113,JAX,1742,3712
,3M,98,20710,660,620,JAX,1742,3712,291,40,286,,SF3,113,TPA,1884,3646
,3M,98,20710,1141,1101,TPA,1884,3646,291,40,285,,SF3,113,JAX,1742,3712
,3M,98,20710,690,650,JAX,1742,3712,291,40,288,,SF3,113,TPA,1884,3646
,3M,98,20710,1421,1381,TPA,1884,3646,291,40,287,,SF3,113,JAX,1742,3712
,3M,98,20710,1199,1159,JAX,1742,3712,291,40,290,,SF3,113,TPA,1884,3646
,3M,98,20710,1303,1263,TPA,1884,3646,291,40,289,,SF3,113,JAX,1742,3712
,3M,98,20710,465,426,PBI,1812,3722,280,39,292,,SF3,113,TPA,1884,3646
,3M,98,20710,516,477,TPA,1884,3646,280,39,291,,SF3,113,PBI,1812,3722
,3M,98,20710,797,758,PBI,1812,3722,280,39,294,,SF3,113,TPA,1884,3646
,3M,98,20710,1386,1347,TPA,1884,3646,280,39,293,,SF3,113,PBI,1812,3722
,3M,98,20710,829,790,PBI,1812,3722,280,39,296,,SF3,113,TPA,1884,3646
,3M,98,20710,776,737,TPA,1884,3646,280,39,295,,SF3,113,PBI,1812,3722
,3M,98,20710,1035,996,PBI,1812,3722,280,39,298,,SF3,113,TPA,1884,3646
,3M,98,20710,1009,970,TPA,1884,3646,280,39,297,,SF3,113,PBI,1812,3722
,3M,98,20710,1254,1215,PBI,1812,3722,280,39,300,,SF3,113,TPA,1884,3646
