1475,Sault Sainte Marie,Canada,YAM,CYAM,46.4850006103516,-84.5093994140625,21,Sault Ste Marie Airport,,"{""1555"": [686755, 686757, 686916, 686918, 686920, 686922, 686924, 686926, 686928, 686930], ""1547"": [683985, 683987, 684120, 684122], ""1540"": [683981, 683983, 684064, 684066, 684068]}"
1476,Attawapiskat,Canada,YAT,CYAT,52.9275016784668,-82.4319000244141,5482,Attawapiskat Airport,,"{""1595"": [708725, 708727, 708729, 708731, 708934, 708936, 708938], ""1531"": [708715, 708717, 708719, 708721, 708723, 708890, 708892]}"
1477,St. Anthony,Canada,YAY,CYAY,51.3918991089,-56.0830993652,24,St. Anthony Airport,,"{""1481"": [686337, 686339, 686350, 686352, 686354, 686356, 686358, 686360], ""1586"": [686341, 686343, 686592, 686594, 686596, 686598, 686600, 686602, 686604, 686606], ""1587"": [686345, 686347, 686668, 686670]}"
1478,Baker Lake,Canada,YBK,CYBK,64.2988967896,-96.077796936,29,Baker Lake Airport,,"{""1546"": [660845, 660847, 661140, 661142, 661144, 661146, 661148, 661150, 661152, 684507, 684509, 684582, 684584, 684586, 684588, 684590, 684592], ""1486"": [684497, 684499, 684501, 684503, 684505, 684512, 684514], ""1558"": [660849, 660851, 660853, 660855, 660857, 661214, 661216]}"
1480,Brandon,Canada,YBR,CYBR,49.91,-99.951897,31,Brandon Municipal Airport,,"{""1579"": [707223, 707225, 708202, 708204]}"
1481,Lourdes-De-Blanc-Sablon,Canada,YBX,CYBX,51.4435997009,-57.1852989197,5485,Lourdes de Blanc Sablon Airport,,"{""1586"": [686361, 686363, 686608, 686610, 686612, 686614, 686616, 686618, 686620, 686622], ""1477"": [686338, 686340, 686349, 686351, 686353, 686355, 686357, 686359]}"
1482,Cambridge Bay,Canada,YCB,CYCB,69.1081008911,-105.138000488,32,Cambridge Bay Airport,,"{""1507"": [660863, 660865, 660867, 660869, 660871, 660873, 660875, 661088, 661090], ""1485"": [660511, 660513, 660515, 660517, 660519, 660521, 660523, 660546, 660548, 660550, 660552, 660554, 660556, 660558, 660859, 660861, 660894, 660896], ""1590"": [660529, 660531, 660533, 660535, 660537, 660539, 660541, 660543, 660788, 660790, 660792, 660794, 660877, 660879, 660881, 660883, 660885, 660887, 660889, 660891, 661346, 661348], ""1583"": [660525, 660527, 660772, 660774]}"
1483,Nanaimo,Canada,YCD,CYCD,49.0549702249,-123.869862556,33,Nanaimo Airport,,"{""1579"": [707227, 707229, 708206, 708208, 708210, 708212, 708214, 708216, 708218, 708220]}"
1484,Charlo,Canada,YCL,CYCL,47.990799,-66.330299,36,Charlo Airport,,"{""1512"": [686365, 686367, 686369, 686416, 686418, 686420], ""1566"": [686371, 686373, 686510, 686512, 686514, 686516, 686518]}"
1485,Coppermine,Canada,YCO,CYCO,67.8167037964,-115.143997192,37,Kugluktuk Airport,,"{""1482"": [660512, 660514, 660516, 660518, 660520, 660522, 660524, 660545, 660547, 660549, 660551, 660553, 660555, 660557, 660860, 660862, 660893, 660895], ""1506"": [660897, 660899, 660901, 661074, 661076, 661078, 661080, 661082, 661084, 661086], ""1590"": [660559, 660561, 660563, 660565, 660567, 660569, 660796, 660798, 660800, 660802, 660804, 660903, 660905, 660907, 661350, 661352]}"
1486,Chesterfield Inlet,Canada,YCS,CYCS,63.3469009399,-90.7311019897,5487,Chesterfield Inlet Airport,,"{""1546"": [660909, 660911, 660913, 661154, 661156, 684515, 684517, 684594, 684596, 684598, 684600, 684602, 684604, 684606], ""1478"": [684498, 684500, 684502, 684504, 684506, 684511, 684513], ""1591"": [660915, 660917, 661424, 661426]}"
1487,Clyde River,Canada,YCY,CYCY,70.4860992432,-68.5167007446,40,Clyde River Airport,,"{""1514"": [660587, 660589, 660591, 660593, 660595, 660597, 660599, 660601, 660676, 660678, 660935, 660937, 660939, 661102, 661104, 661106, 661108, 661110, 661112, 661114, 661116], ""1495"": [660571, 660573, 660575, 660577, 660579, 660581, 660583, 660585, 660612, 660614, 660616, 660618, 660620, 660622, 660624, 660919, 660921, 660923, 660925, 660927, 660929, 660931, 660933, 660994, 660996]}"
1488,Deer Lake,Canada,YDF,CYDF,49.2108001708984,-57.3913993835449,45,Deer Lake Airport,,"{""1586"": [686375, 686377, 686379, 686381, 686383, 686385, 686387, 686389, 686624, 686626], ""1587"": [686391, 686393, 686672, 686674], ""1589"": [669215, 669217, 669782, 669784, 669786, 669788, 669790, 669792, 669794, 669796, 707231, 707233, 707235, 708574, 708576, 708578], ""1515"": [686422, 686424, 686426, 686428, 686430, 686432]}"
1489,Nain,Canada,YDP,CYDP,56.5491981506348,-61.6803016662598,5488,Nain Airport,,"{""1586"": [686395, 686397, 686628, 686630, 686632, 698577, 698579, 698672, 698674]}"
1490,Dawson Creek,Canada,YDQ,CYDQ,55.7422981262207,-120.182998657227,48,Dawson Creek Airport,,"{""1564"": [663019, 663021, 663036, 663038], ""1581"": [663023, 663025, 663027, 663029, 663074, 663076, 663078, 663080, 663082, 663084, 663086]}"
1491,Edmonton,Canada,YEG,CYEG,53.3097000122,-113.580001831,49,Edmonton International Airport,,"{""1729"": [689110, 689112, 691053, 691055, 691057, 691059, 691061], ""1538"": [707315, 707317, 707618, 707620], ""1539"": [707319, 707321, 707636, 707638, 707640, 707642, 707644], ""1541"": [707323, 707325, 707700, 707702, 707704, 707706, 707708], ""1670"": [688110, 688112, 688114, 688116, 688118, 688120, 688122, 691037, 691039, 691041, 691043, 691045, 691047], ""1671"": [665158, 665160, 668753, 668755, 668757, 668759, 668761, 668763, 668765, 668767, 693894, 693896], ""1746"": [665880, 665882, 665884, 668769, 668771, 668773, 668775, 668777, 668779, 668781, 706970, 706972, 706974, 706976, 706978, 706980, 706982, 706984, 707237, 707239, 707241, 707243], ""1748"": [666064, 666066, 666068, 666070, 666072, 666074, 666076, 668783, 668785, 707046, 707048, 707245, 707247, 707249, 707251, 707253, 707255], ""1685"": [688440, 688442, 688444, 688446, 688448, 688450, 688452, 691049, 691051], ""1819"": [667918, 667920, 667922, 667924, 668787, 668789, 697374, 697376, 697378, 697380, 697382, 697384, 697386, 697388, 698427, 698429, 707138, 707140, 707142, 707144, 707146, 707148, 707150, 707152, 707257, 707259, 707261, 707263, 707265, 707267, 707269, 707271], ""1564"": [669227, 669229, 669231, 669233, 669235, 669237, 669239, 669241, 669468, 669470, 707331, 707333, 707335, 707337, 707339, 707858, 707860], ""1565"": [707341, 707343, 707345, 707950, 707952, 707954, 707956, 707958, 707960, 707962, 707964], ""1568"": [707347, 707349, 708028, 708030, 708032, 708034, 708036, 708038], ""1569"": [663031, 663033, 663040, 663042], ""1508"": [707285, 707287, 707289, 707291, 707293, 707295, 707400, 707402], ""1830"": [707170, 707172, 707273, 707275, 707277, 707279, 707281, 707283], ""1576"": [707351, 707353, 707355, 707357, 707359, 708106, 708108], ""1579"": [687334, 687336, 687338, 687340, 687342, 687344, 707361, 707363, 708222, 708224, 708226], ""1584"": [707365, 707367, 707369, 707371, 707373, 707375, 707377, 708430, 708432, 708434], ""1521"": [707297, 707299, 707301, 707303, 707305, 707476, 707478, 707480, 707482, 707484, 707486], ""1522"": [707307, 707309, 707504, 707506], ""1589"": [669243, 669245, 669798, 669800, 707379, 707381, 708580, 708582], ""1590"": [660603, 660605, 660806, 660808, 660941, 660943, 661354, 661356, 661358, 707383, 707385, 707387, 707389, 707391, 707393, 707395, 707397, 708712, 708714], ""1529"": [669219, 669221, 669278, 669280, 669282, 669284, 669286, 669288, 669290, 669292, 707311, 707313, 707522, 707524, 707526, 707528, 707530, 707532, 707534, 707536], ""1557"": [669223, 669225, 669386, 669388, 707327, 707329, 707740, 707742, 707744]}"
1492,Eskimo Point,Canada,YEK,CYEK,61.0942001343,-94.0708007812,50,Arviat Airport,,"{""1585"": [684531, 684533, 684764, 684766, 684768, 684770, 684772, 684774, 684776, 684778], ""1546"": [660945, 660947, 660949, 660951, 660953, 660955, 660957, 660959, 661158, 661160, 684519, 684521, 684608, 684610], ""1571"": [660961, 660963, 660965, 660967, 661280, 661282, 661284, 661286, 661288, 661290, 684523, 684525, 684527, 684529, 684756, 684758]}"
1493,Inuvik,Canada,YEV,CYEV,68.3041992188,-133.483001709,54,Inuvik Mike Zubko Airport,,"{""1563"": [660607, 660609, 660738, 660740, 660742, 660744, 660746, 660748, 660750, 660969, 660971, 660973, 660975, 660977, 660979, 660981, 661242, 661244, 661246, 661248, 661250, 661252]}"
1494,Fort Albany,Canada,YFA,CYFA,52.2014007568359,-81.6968994140625,5490,Fort Albany Airport,,"{""1595"": [708743, 708745, 708747, 708940, 708942], ""1523"": [708733, 708735, 708737, 708739, 708741, 708832, 708834, 708836, 708838, 708840, 708842, 708844, 708846]}"
1495,Iqaluit,Canada,YFB,CYFB,63.756401062,-68.5558013916,55,Iqaluit Airport,,"{""1552"": [661011, 661013, 661015, 661017, 661019, 661021, 661023, 661188, 661190], ""1562"": [661033, 661035, 661037, 661039, 661041, 661043, 661045, 661047, 661232, 661234, 661236], ""1572"": [660643, 660645, 660756, 660758, 660760, 660762, 660764, 660766, 661049, 661051, 661053, 661306, 661308, 661310, 661312, 661314, 661316], ""1559"": [661025, 661027, 661029, 661031, 661218, 661220], ""1529"": [660625, 660627, 660629, 660631, 660633, 660635, 660637, 660696, 660698, 660700, 660702, 660704, 660706, 660708, 661001, 661003, 661005, 661118, 661120, 661122, 661124, 661126], ""1546"": [660639, 660641, 660710, 660712, 661007, 661009, 661162, 661164, 661166], ""1500"": [660648, 660650, 660652, 660654, 660656, 660658, 660660, 660662, 660997, 660999, 661060, 661062], ""1469"": [660836, 660838, 660840, 660983, 660985, 660987, 660989, 660991], ""1487"": [660572, 660574, 660576, 660578, 660580, 660582, 660584, 660586, 660611, 660613, 660615, 660617, 660619, 660621, 660623, 660920, 660922, 660924, 660926, 660928, 660930, 660932, 660934, 660993, 660995]}"
1497,Flin Flon,Canada,YFO,CYFO,54.6781005859375,-101.681999206543,58,Flin Flon Airport,,"{""1553"": [684545, 684547, 684658, 684660], ""1533"": [683989, 683991, 684024, 684026, 684535, 684537, 684539, 684541, 684543, 684566, 684568], ""1565"": [684156, 684158, 684549, 684551, 684724, 684726, 684728]}"
1498,Fort Simpson,Canada,YFS,CYFS,61.7602005004883,-121.236999511719,60,Fort Simpson Airport,,"{""1590"": [661055, 661057, 661360, 661362, 661364, 661366, 661368, 661991, 661993, 662014, 662016]}"
1499,Makkovik,Canada,YMN,CYFT,55.0769004821777,-59.1864013671875,5492,Makkovik Airport,,"{""1465"": [686445, 686447, 686472, 686474, 698609, 698611, 698613, 698615, 698617, 698656, 698658, 698660, 698662, 698664, 698666, 698668, 698670], ""1466"": [698605, 698607, 698628, 698630, 698632, 698634], ""1509"": [686400, 686402, 686404, 686406, 686408, 686410, 686412, 686414, 686437, 686439, 686441, 686443]}"
1500,Igloolik,Canada,YGT,CYGT,69.3647003174,-81.8161010742,5495,Igloolik Airport,,"{""1514"": [660663, 660665, 660680, 660682, 660684, 660686, 660688, 660690, 660692, 660694], ""1559"": [661063, 661065, 661067, 661069, 661071, 661222, 661224, 661226], ""1495"": [660647, 660649, 660651, 660653, 660655, 660657, 660659, 660661, 660998, 661000, 661059, 661061]}"
1501,Kuujjuarapik,Canada,YGW,CYGW,55.2818984985352,-77.7652969360352,5496,Kuujjuarapik Airport,,"{""1470"": [708749, 708751, 708753, 708804, 708806]}"
1502,Gillam,Canada,YGX,CYGX,56.3574981689453,-94.7106018066406,5497,Gillam Airport,,"{""1553"": [684553, 684555, 684557, 684559, 684662, 684664, 684666, 684668, 684670, 684672, 684674, 684676], ""1565"": [684561, 684563, 684730, 684732]}"
1503,Grise Fiord,Canada,YGZ,CYGZ,76.4261016846,-82.9092025757,5498,Grise Fiord Airport,,"{""1544"": [660501, 660503, 660505, 660508, 660510]}"
1504,Dryden,Canada,YHD,CYHD,49.8316993713379,-92.7442016601563,67,Dryden Regional Airport,,"{""1536"": [683993, 683995, 684036, 684038], ""1545"": [684013, 684015, 684094, 684096, 684098, 684100], ""1570"": [684017, 684019, 684021, 684206, 684208, 684210, 684212, 684214, 684216], ""1540"": [683997, 683999, 684001, 684003, 684005, 684007, 684009, 684011]}"
1505,Nemiscau,Canada,YNS,CYHH,51.6911010742188,-76.1355972290039,5501,Nemiscau Airport,,"{""1524"": [708852, 708854, 708885, 708887], ""1519"": [708780, 708782, 708784, 708786, 708788, 708790, 708881, 708883]}"
1506,Holman Island,Canada,YHI,CYHI,70.7628021240234,-117.805999755859,68,Ulukhaktok Holman Airport,,"{""1485"": [660898, 660900, 660902, 661073, 661075, 661077, 661079, 661081, 661083, 661085]}"
1507,Gjoa Haven,Canada,YHK,CYHK,68.635597229,-95.8497009277,69,Gjoa Haven Airport,,"{""1482"": [660864, 660866, 660868, 660870, 660872, 660874, 660876, 661087, 661089], ""1590"": [660671, 660673, 660810, 660812, 661370, 661372, 661374, 661376, 661378, 661380, 661382, 661384], ""1583"": [660667, 660669, 660776, 660778, 660780, 660782, 660784, 660786, 661091, 661093, 661324, 661326, 661328, 661330, 661332, 661334, 661336, 661338]}"
1508,Hamilton,Canada,YHM,CYHM,43.1735992432,-79.9349975586,70,John C. Munro Hamilton International Airport,,"{""1512"": [707403, 707405, 707434, 707436], ""1537"": [707407, 707409, 707411, 707413, 707608, 707610], ""1491"": [707286, 707288, 707290, 707292, 707294, 707296, 707399, 707401], ""1579"": [707415, 707417, 707419, 707421, 707423, 707425, 707427, 708228, 708230, 708232, 708234, 708236, 708238, 708240]}"
1509,Hopedale,Canada,YHO,CYHO,55.448299407959,-60.2285995483399,5502,Hopedale Airport,,"{""1465"": [698581, 698583, 698640, 698642, 698644, 698646, 698648, 698650, 698652, 698654], ""1499"": [686399, 686401, 686403, 686405, 686407, 686409, 686411, 686413, 686438, 686440, 686442, 686444]}"
1510,Chevery,Canada,YHR,CYHR,50.4688987731934,-59.6366996765137,5503,Chevery Airport,,"{""1471"": [698585, 698587, 698704, 698706]}"
1511,Hay River,Canada,YHY,CYHY,60.8396987915,-115.782997131,72,Hay River / Merlyn Carter Airport,,"{""1590"": [661095, 661097, 661099, 661386, 661388, 661390, 661392, 661394, 661396, 661398]}"
1512,Halifax,Canada,YHZ,CYHZ,44.8807983398,-63.5085983276,73,Halifax / Stanfield International Airport,,"{""1587"": [669259, 669261, 669596, 669598, 669600, 669602, 669604, 669606, 686775, 686777, 686779, 686781, 686998, 687000, 687002, 687004, 687006, 707457, 707459, 708470, 708472], ""1508"": [707404, 707406, 707433, 707435], ""1557"": [669255, 669257, 669390, 669392, 686763, 686765, 686767, 686769, 686771, 686773, 686986, 686988, 686990, 686992], ""1529"": [669247, 669249, 669251, 669253, 669294, 669296, 686759, 686761, 686784, 686786, 707437, 707439, 707441, 707443, 707445, 707447, 707449, 707451, 707538, 707540], ""1770"": [687290, 687292, 707068, 707070, 707429, 707431], ""1579"": [707453, 707455, 708242, 708244, 708246, 708248], ""1484"": [686366, 686368, 686370, 686415, 686417, 686419], ""1589"": [669263, 669265, 669802, 669804, 707461, 707463, 708584, 708586, 708588, 708590, 708592, 708594, 708596, 708598]}"
1513,St-Augustin,Canada,YIF,CYIF,51.2117004395,-58.6582984924,6789,St Augustin Airport,,"{""1473"": [698589, 698591, 698593, 698595, 698597, 698599, 698601, 698603, 698694, 698696, 698698]}"
1514,Pond Inlet,Canada,YIO,CYIO,72.6832962036,-77.9666976929,75,Pond Inlet Airport,,"{""1500"": [660664, 660666, 660679, 660681, 660683, 660685, 660687, 660689, 660691, 660693], ""1487"": [660588, 660590, 660592, 660594, 660596, 660598, 660600, 660602, 660675, 660677, 660936, 660938, 660940, 661101, 661103, 661105, 661107, 661109, 661111, 661113, 661115]}"
1515,Stephenville,Canada,YJT,CYJT,48.5442008972168,-58.5499992370606,77,Stephenville Airport,,"{""1488"": [686421, 686423, 686425, 686427, 686429, 686431], ""1587"": [686676, 686678]}"
1516,Kamloops,Canada,YKA,CYKA,50.7022018433,-120.444000244,78,Kamloops Airport,,"{""1579"": [707465, 707467, 708250, 708252, 708254, 708256, 708258, 708260, 708262, 708264]}"
1517,Waterloo,Canada,YKF,CYKF,43.4608001709,-80.3786010742,79,Waterloo Airport,,"{""1579"": [707469, 707471, 707473, 708266, 708268], ""1806"": [696560, 696562, 696564]}"
1518,Schefferville,Canada,YKL,CYKL,54.8053016662598,-66.8052978515625,80,Schefferville Airport,,"{""1566"": [686433, 686435, 686520, 686522, 686524, 686526, 686528, 686530, 686532, 686534]}"
1519,Waskaganish,Canada,YKQ,CYKQ,51.4733009338379,-78.75830078125,5507,Waskaganish Airport,,"{""1505"": [708779, 708781, 708783, 708785, 708787, 708789, 708882, 708884], ""1524"": [708765, 708767, 708769, 708771, 708773, 708775, 708777, 708848, 708850], ""1593"": [708799, 708801, 708926, 708928], ""1470"": [708755, 708757, 708759, 708761, 708763, 708808, 708810, 708812, 708814], ""1561"": [708791, 708793, 708795, 708797, 708906, 708908, 708910, 708912, 708914]}"
1521,Kelowna,Canada,YLW,CYLW,49.9561004639,-119.377998352,87,Kelowna International Airport,,"{""1584"": [707495, 707497, 708436, 708438, 708440, 708442, 708444, 708446], ""1579"": [707491, 707493, 708270, 708272, 708274, 708276, 708278, 708280, 708282, 708284], ""1491"": [707298, 707300, 707302, 707304, 707306, 707475, 707477, 707479, 707481, 707483, 707485], ""1564"": [707487, 707489, 707862, 707864], ""1589"": [707499, 707501, 708600, 708602, 708604]}"
1522,Fort Mcmurray,Canada,YMM,CYMM,56.653301239,-111.222000122,90,Fort McMurray Airport,,"{""1579"": [707507, 707509, 707511, 708286, 708288, 708290, 708292, 708294, 708296], ""1491"": [707308, 707310, 707503, 707505], ""1589"": [669267, 669269, 669271, 669273, 669275, 669806, 669808, 669810, 669812, 669814, 707513, 707515, 707517, 707519, 708606, 708608]}"
1523,Moosonee,Canada,YMO,CYMO,51.2910995483398,-80.6078033447266,91,Moosonee Airport,,"{""1494"": [708734, 708736, 708738, 708740, 708742, 708831, 708833, 708835, 708837, 708839, 708841, 708843, 708845]}"
1524,Chibougamau,Canada,YMT,CYMT,49.771900177002,-74.5280990600586,5514,Chapais Airport,,"{""1505"": [708851, 708853, 708886, 708888], ""1557"": [708855, 708857, 708894, 708896, 708898, 708900], ""1519"": [708766, 708768, 708770, 708772, 708774, 708776, 708778, 708847, 708849]}"
1525,Natashquan,Canada,YNA,CYNA,50.189998626709,-61.7891998291016,94,Natashquan Airport,,"{""1472"": [698619, 698621, 698623, 698625, 698680, 698682, 698684, 698686, 698688, 698690, 698692]}"
1526,Wemindji,Canada,YNC,CYNC,53.0106010437012,-78.8311004638672,5516,Wemindji Airport,,"{""1593"": [708865, 708867, 708869, 708871, 708873, 708875, 708877, 708879, 708930, 708932], ""1470"": [708816, 708818, 708820, 708822, 708824, 708826, 708828, 708830, 708859, 708861, 708863]}"
1529,Ottawa,Canada,YOW,CYOW,45.3224983215332,-75.6691970825195,100,Ottawa Macdonald-Cartier International Airport,,"{""1555"": [686799, 686801, 686932, 686934], ""1537"": [686787, 686789, 686791, 686793, 686795, 686797, 686818, 686820, 686822, 686824, 686826], ""1491"": [669220, 669222, 669277, 669279, 669281, 669283, 669285, 669287, 669289, 669291, 707312, 707314, 707521, 707523, 707525, 707527, 707529, 707531, 707533, 707535], ""1587"": [707553, 707555, 707557, 707559, 707561, 707563, 707565, 707567, 708474, 708476, 708478, 708480, 708482, 708484, 708486, 708488], ""1557"": [669297, 669299, 669394, 669396], ""1495"": [660626, 660628, 660630, 660632, 660634, 660636, 660638, 660695, 660697, 660699, 660701, 660703, 660705, 660707, 661002, 661004, 661006, 661117, 661119, 661121, 661123, 661125], ""1512"": [669248, 669250, 669252, 669254, 669293, 669295, 686760, 686762, 686783, 686785, 707438, 707440, 707442, 707444, 707446, 707448, 707450, 707452, 707537, 707539], ""1579"": [669305, 669307, 669309, 669311, 669313, 669315, 669554, 669556, 707545, 707547, 707549, 707551, 708298, 708300, 708302], ""1564"": [669301, 669303, 669472, 669474], ""1565"": [707541, 707543, 707966, 707968], ""1589"": [669317, 669319, 669816, 669818, 669820, 669822, 707569, 707571, 707573, 707575, 707577, 707579, 707581, 708610, 708612, 708614]}"
1531,Peawanuck,Canada,YPO,CYPO,54.9880981445313,-85.4432983398437,5522,Peawanuck Airport,,"{""1476"": [708716, 708718, 708720, 708722, 708724, 708889, 708891]}"
1532,Quebec,Canada,YQB,CYQB,46.7911,-71.393303,111,Quebec Jean Lesage International Airport,,"{""1592"": [686461, 686463, 686465, 686467, 686469, 686684, 686686, 686688, 686690], ""1555"": [686803, 686805, 686807, 686936, 686938], ""1557"": [686449, 686451, 686453, 686455, 686457, 686459, 686482, 686484, 686486, 686488, 686490, 686492, 687297, 687299, 687301, 687303, 687305, 687322, 687324], ""1589"": [687350, 687352, 707583, 707585, 707587, 708616, 708618]}"
1533,The Pas,Canada,YQD,CYQD,53.9714012145996,-101.091003417969,5524,The Pas Airport,,"{""1497"": [683990, 683992, 684023, 684025, 684536, 684538, 684540, 684542, 684544, 684565, 684567], ""1565"": [684027, 684029, 684160, 684162, 684164, 684166, 684168, 684573, 684575, 684577, 684579, 684734, 684736, 684738], ""1553"": [684569, 684571, 684678, 684680, 684682]}"
1535,Windsor,Canada,YQG,CYQG,42.2756004333496,-82.9555969238281,113,Windsor Airport,,"{""1579"": [707589, 707591, 707593, 708304, 708306], ""1555"": [686809, 686811, 686813, 686815, 686940, 686942], ""1589"": [669321, 669323, 669824, 669826, 669828, 669830]}"
1536,Kenora,Canada,YQK,CYQK,49.7882995605469,-94.3630981445313,115,Kenora Airport,,"{""1504"": [683994, 683996, 684035, 684037], ""1474"": [683970, 683972, 684031, 684033], ""1565"": [684039, 684041, 684043, 684045, 684047, 684049, 684051, 684053, 684170, 684172, 684174, 684176, 684178, 684180, 684182]}"
1537,Moncton,Canada,YQM,CYQM,46.1122016906738,-64.678596496582,117,Greater Moncton International Airport,,"{""1529"": [686788, 686790, 686792, 686794, 686796, 686798, 686817, 686819, 686821, 686823, 686825], ""1770"": [707072, 707074, 707076, 707078, 707080, 707082, 707084, 707086, 707595, 707597, 707599, 707601, 707603, 707605], ""1508"": [707408, 707410, 707412, 707414, 707607, 707609], ""1589"": [707611, 707613, 707615, 708620, 708622, 708624, 708626, 708628]}"
1538,Comox,Canada,YQQ,CYQQ,49.7108001708984,-124.887001037598,119,Comox Airport,,"{""1579"": [707621, 707623, 708308, 708310], ""1491"": [707316, 707318, 707617, 707619]}"
1539,Regina,Canada,YQR,CYQR,50.4319000244141,-104.666000366211,120,Regina International Airport,,"{""1746"": [706986, 706988, 706990, 706992, 706994, 706996, 707625, 707627, 707629, 707631, 707633], ""1491"": [707320, 707322, 707635, 707637, 707639, 707641, 707643], ""1589"": [669325, 669327, 669832, 669834, 707673, 707675, 707677, 708630, 708632], ""1579"": [707665, 707667, 707669, 707671, 708312, 708314, 708316, 708318, 708320], ""1564"": [707645, 707647, 707649, 707651, 707653, 707655, 707657, 707659, 707866, 707868], ""1565"": [707661, 707663, 707970, 707972]}"
1540,Thunder Bay,Canada,YQT,CYQT,48.3718986511231,-89.3238983154297,121,Thunder Bay Airport,,"{""1504"": [683998, 684000, 684002, 684004, 684006, 684008, 684010, 684012], ""1570"": [684077, 684079, 684081, 684083, 684085, 684087, 684089, 684091, 684218, 684220, 684222, 684224, 684226, 684228, 684230, 684232], ""1474"": [683974, 683976, 683978, 683980, 684055, 684057, 684059, 684061], ""1475"": [683982, 683984, 684063, 684065, 684067], ""1588"": [684250, 684252], ""1589"": [707689, 707691, 707693, 707695, 707697, 708634, 708636], ""1555"": [686827, 686829, 686831, 686833, 686835, 686837, 686839, 686841, 686944, 686946, 686948], ""1547"": [684124, 684126], ""1554"": [684069, 684071], ""1565"": [684073, 684075, 707679, 707681, 707683, 707685, 707687, 707974, 707976, 707978]}"
1541,Grande Prairie,Canada,YQU,CYQU,55.1796989441,-118.885002136,122,Grande Prairie Airport,,"{""1579"": [707709, 707711, 707713, 707715, 707717, 707719, 707721, 708322, 708324, 708326, 708328], ""1491"": [707324, 707326, 707699, 707701, 707703, 707705, 707707]}"
1543,Gamètì,Canada,YRA,CYRA,64.116096496582,-117.309997558594,5526,Rae Lakes Airport,,"{""1590"": [661999, 662001, 662022, 662024, 662026, 662028, 662030, 662032, 662034, 662036]}"
1544,Resolute,Canada,YRB,CYRB,74.7169036865,-94.9693984985,128,Resolute Bay Airport,,"{""1469"": [660842, 660844, 661127, 661129, 661131, 661133, 661135, 661137], ""1503"": [660502, 660504, 660506, 660507, 660509]}"
1545,Red Lake,Canada,YRL,CYRL,51.0668983459473,-93.793098449707,5527,Red Lake Airport,,"{""1504"": [684014, 684016, 684093, 684095, 684097, 684099], ""1570"": [684105, 684107, 684109, 684111, 684113, 684115, 684117, 684234, 684236, 684238, 684240, 684242, 684244], ""1565"": [684101, 684103, 684184, 684186, 684188, 684190, 684192, 684194, 684196]}"
